                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                  0.919,                0.75282,                 0.9612,                0.89797,                0.82051,                0.91991,                0.71941,                 0.8883,                0.88966,                 0.9851,               0.001491,               0.001491,               0.001491
                     18,                 0.9321,                0.72311,                 0.9597,                0.85314,                0.77837,                0.87815,                0.66021,                0.87436,                0.90038,                0.97513,                0.00148,                0.00148,                0.00148
                     19,                0.87856,                0.70213,                0.96089,                0.85428,                0.86048,                0.92352,                0.68786,                0.86909,                0.83005,                 0.9697,               0.001469,               0.001469,               0.001469
                     20,                0.88197,                0.68188,                0.97232,                0.79567,                0.89573,                0.92798,                0.71039,                 0.8242,                0.81082,                0.94767,               0.001458,               0.001458,               0.001458
                     21,                0.82472,                0.61268,                0.95129,                0.86819,                0.80979,                0.89652,                0.68931,                0.87703,                0.77953,                0.96173,               0.001447,               0.001447,               0.001447
                     22,                 0.8342,                0.69546,                0.92196,                0.86819,                0.80979,                0.89652,                0.68931,                0.87703,                0.77953,                0.96173,               0.001436,               0.001436,               0.001436
                     23,                0.84157,                0.69414,                0.95011,                0.90738,                0.91662,                0.94249,                0.72586,                0.86489,                0.64552,                0.96548,               0.001425,               0.001425,               0.001425
                     24,                0.87844,                0.64889,                0.94095,                 0.9404,                 0.8994,                 0.9502,                0.75232,                0.81525,                0.63507,                0.94406,              0.0014139,              0.0014139,              0.0014139
                     25,                 0.8765,                0.58262,                0.96483,                0.91673,                0.87051,                0.93386,                0.74077,                0.81313,                0.69716,                0.94664,              0.0014029,              0.0014029,              0.0014029
                     26,                0.82014,                0.56183,                0.94105,                0.88938,                0.91015,                0.94386,                0.74514,                0.83113,                0.65247,                0.94463,              0.0013919,              0.0013919,              0.0013919
                     27,                0.80397,                0.56121,                0.92738,                0.93278,                0.92768,                0.96148,                0.75978,                0.81299,                0.60024,                0.92801,              0.0013809,              0.0013809,              0.0013809
                     28,                0.81532,                0.58484,                0.94377,                0.95249,                0.93308,                0.96629,                0.77457,                0.77742,                0.52971,                0.91575,              0.0013699,              0.0013699,              0.0013699
                     29,                0.78281,                0.55369,                0.94459,                 0.8985,                0.93767,                0.95897,                0.77798,                0.75707,                0.54243,                0.91063,              0.0013589,              0.0013589,              0.0013589
                     30,                0.80775,                0.58872,                0.94981,                 0.8985,                0.93767,                0.95897,                0.77798,                0.75707,                0.54243,                0.91063,              0.0013479,              0.0013479,              0.0013479
                     31,                0.78164,                 0.5424,                0.91592,                0.92978,                0.90285,                0.95636,                0.75712,                0.77825,                0.58848,                0.92419,              0.0013369,              0.0013369,              0.0013369
                     32,                0.74755,                0.52181,                0.92125,                0.93796,                0.93207,                0.95745,                0.75973,                0.75445,                0.54558,                0.92043,              0.0013259,              0.0013259,              0.0013259
                     33,                0.75563,                0.49705,                0.92774,                 0.9478,                0.92767,                0.95845,                0.76698,                  0.752,                0.52185,                0.92344,              0.0013149,              0.0013149,              0.0013149
                     34,                0.79908,                0.52005,                0.93015,                0.94394,                 0.9094,                0.95016,                0.76285,                 0.7324,                0.53379,                0.90976,              0.0013039,              0.0013039,              0.0013039
                     35,                0.77064,                0.49682,                0.91998,                0.93366,                0.94274,                0.96371,                 0.7814,                 0.7157,                0.48892,                0.90152,              0.0012929,              0.0012929,              0.0012929
                     36,                0.74418,                0.48256,                0.89839,                0.94913,                0.95276,                0.95926,                0.78492,                0.70826,                 0.4975,                0.90159,              0.0012819,              0.0012819,              0.0012819
                     37,                0.67693,                0.47301,                0.87915,                0.94198,                0.96186,                0.96025,                0.78872,                0.72675,                0.49204,                0.90814,              0.0012709,              0.0012709,              0.0012709
                     38,                0.75947,                0.54765,                0.89989,                0.94198,                0.96186,                0.96025,                0.78872,                0.72675,                0.49204,                0.90814,              0.0012599,              0.0012599,              0.0012599
                     39,                0.75724,                 0.4895,                0.89612,                 0.9397,                0.95385,                0.96268,                0.78917,                0.73681,                0.50411,                0.91429,              0.0012489,              0.0012489,              0.0012489
                     40,                0.72149,                0.56148,                0.91327,                 0.9408,                0.94885,                0.95427,                0.77888,                0.73649,                0.51419,                0.91324,              0.0012379,              0.0012379,              0.0012379
                     41,                 0.7448,                0.50106,                0.90642,                 0.9546,                0.96497,                0.95424,                 0.7932,                0.70342,                0.49331,                0.90474,              0.0012269,              0.0012269,              0.0012269
                     42,                0.69877,                0.50815,                0.90436,                0.95382,                0.94643,                 0.9563,                0.78745,                0.68684,                0.49691,                0.89485,              0.0012159,              0.0012159,              0.0012159
                     43,                 0.6811,                0.45255,                0.89414,                0.94151,                0.96042,                0.95741,                0.80292,                0.67062,                0.48666,                0.89036,              0.0012049,              0.0012049,              0.0012049
                     44,                0.74907,                0.51299,                0.93217,                 0.9588,                0.95709,                0.95797,                0.81131,                0.65977,                0.47561,                0.88715,              0.0011939,              0.0011939,              0.0011939
                     45,                0.70461,                0.46291,                0.91309,                0.93432,                0.96042,                0.95625,                0.79962,                0.68878,                0.53076,                0.89735,              0.0011829,              0.0011829,              0.0011829
                     46,                0.72201,                0.46614,                0.88807,                0.93432,                0.96042,                0.95625,                0.79962,                0.68878,                0.53076,                0.89735,              0.0011719,              0.0011719,              0.0011719
                     47,                0.66434,                0.44995,                0.88686,                0.90637,                0.90914,                0.95181,                0.78994,                0.69328,                 0.5753,                0.89712,              0.0011609,              0.0011609,              0.0011609
                     48,                0.70701,                0.47386,                0.88707,                0.88831,                0.91722,                0.95251,                0.80564,                0.65891,                0.56015,                0.88577,              0.0011499,              0.0011499,              0.0011499
                     49,                0.67576,                0.47126,                0.89965,                0.92694,                0.93679,                0.96121,                0.81079,                0.65327,                0.50032,                 0.8874,              0.0011389,              0.0011389,              0.0011389
                     50,                0.64866,                0.42554,                0.86244,                0.94535,                0.97717,                0.97639,                0.81641,                 0.6606,                0.46425,                0.89533,              0.0011279,              0.0011279,              0.0011279
                     51,                0.70661,                0.45036,                0.90394,                0.96549,                0.97867,                0.97866,                0.82682,                0.65965,                0.43803,                0.89221,              0.0011169,              0.0011169,              0.0011169
                     52,                0.67711,                0.46641,                0.88078,                0.96737,                0.98046,                0.97154,                0.82881,                 0.6397,                0.42969,                 0.8813,              0.0011059,              0.0011059,              0.0011059
                     53,                0.69565,                0.45284,                0.91795,                0.96213,                0.97422,                0.96899,                0.82796,                0.61705,                0.42255,                0.87157,              0.0010949,              0.0010949,              0.0010949
                     54,                  0.633,                0.42562,                0.89624,                0.96213,                0.97422,                0.96899,                0.82796,                0.61705,                0.42255,                0.87157,              0.0010839,              0.0010839,              0.0010839
                     55,                0.66205,                0.44694,                0.88619,                0.96308,                0.97103,                0.96693,                0.82602,                0.61332,                0.42539,                0.86972,              0.0010729,              0.0010729,              0.0010729
                     56,                0.68727,                0.44017,                0.89394,                0.97032,                0.97006,                0.97702,                0.84122,                0.59437,                0.41457,                 0.8633,              0.0010619,              0.0010619,              0.0010619
                     57,                0.65349,                0.44544,                0.90694,                0.97001,                0.96576,                0.97937,                0.83421,                0.58887,                 0.4116,                0.86134,              0.0010509,              0.0010509,              0.0010509
                     58,                0.63657,                0.41695,                0.87135,                0.95848,                0.97051,                0.97723,                0.83917,                0.58907,                0.41237,                0.86267,              0.0010399,              0.0010399,              0.0010399
                     59,                0.60604,                0.39507,                0.87241,                 0.9575,                 0.9567,                  0.977,                  0.834,                0.60729,                0.42418,                 0.8704,              0.0010289,              0.0010289,              0.0010289
                     60,                0.63006,                0.40923,                0.89047,                0.96201,                0.95506,                0.97752,                 0.8438,                0.58958,                0.41695,                0.86603,              0.0010179,              0.0010179,              0.0010179
                     61,                  0.654,                 0.4216,                0.87974,                0.95335,                0.96795,                0.98131,                 0.8509,                0.57699,                0.40086,                0.86146,              0.0010069,              0.0010069,              0.0010069
                     62,                0.64102,                0.40368,                 0.8885,                0.95335,                0.96795,                0.98131,                 0.8509,                0.57699,                0.40086,                0.86146,             0.00099587,             0.00099587,             0.00099587
                     63,                0.61798,                0.40845,                 0.8517,                0.96702,                0.96809,                0.98122,                0.85937,                 0.5656,                0.40014,                0.86133,             0.00098486,             0.00098486,             0.00098486
                     64,                 0.5933,                0.39808,                0.85806,                0.97047,                0.96239,                0.97676,                0.84971,                0.56517,                0.40404,                0.86341,             0.00097386,             0.00097386,             0.00097386
                     65,                0.58389,                0.39827,                0.85487,                0.95893,                0.96853,                0.97086,                0.84941,                0.55956,                0.40586,                0.86314,             0.00096286,             0.00096286,             0.00096286
                     66,                0.60478,                0.38955,                0.87735,                0.96515,                0.96795,                0.96984,                0.85875,                0.53468,                0.40413,                0.85594,             0.00095186,             0.00095186,             0.00095186
                     67,                0.57118,                0.39506,                0.87158,                0.95269,                0.95684,                 0.9705,                0.85742,                 0.5456,                0.41091,                0.85821,             0.00094085,             0.00094085,             0.00094085
                     68,                0.57482,                0.37881,                 0.8655,                0.95672,                0.96731,                0.97084,                0.85902,                0.53255,                0.40181,                0.85563,             0.00092985,             0.00092985,             0.00092985
                     69,                0.57837,                0.39138,                 0.8705,                0.95904,                0.96795,                0.96491,                0.84917,                 0.5353,                0.40043,                0.85635,             0.00091885,             0.00091885,             0.00091885
                     70,                0.58569,                0.38214,                0.85206,                0.95904,                0.96795,                0.96491,                0.84917,                 0.5353,                0.40043,                0.85635,             0.00090785,             0.00090785,             0.00090785
                     71,                0.59497,                0.38898,                0.86953,                0.96227,                0.96795,                0.96866,                0.85627,                0.52331,                0.39521,                0.85336,             0.00089685,             0.00089685,             0.00089685
                     72,                0.55314,                0.38172,                0.86597,                0.96368,                0.97051,                0.96822,                0.85626,                0.53015,                0.38909,                0.85402,             0.00088584,             0.00088584,             0.00088584
                     73,                0.57185,                0.36678,                0.86846,                0.96435,                0.97051,                0.97125,                0.86785,                0.51846,                 0.3833,                0.84803,             0.00087484,             0.00087484,             0.00087484
                     74,                0.54675,                0.35678,                0.86058,                0.96135,                0.97051,                0.96373,                0.86453,                0.50229,                0.38235,                 0.8421,             0.00086384,             0.00086384,             0.00086384
                     75,                0.53889,                0.35657,                0.85109,                0.95452,                0.97051,                0.95635,                 0.8601,                0.49359,                0.38978,                0.84177,             0.00085284,             0.00085284,             0.00085284
                     76,                 0.5709,                0.37219,                0.86257,                0.96179,                0.97051,                0.96172,                0.86349,                0.49489,                0.38672,                0.84014,             0.00084184,             0.00084184,             0.00084184
                     77,                0.56821,                0.36713,                0.84105,                0.96424,                0.97034,                0.96876,                0.86864,                0.50778,                0.37911,                  0.841,             0.00083083,             0.00083083,             0.00083083
                     78,                0.52075,                0.35285,                0.83271,                0.96424,                0.97034,                0.96876,                0.86864,                0.50778,                0.37911,                  0.841,             0.00081983,             0.00081983,             0.00081983
                     79,                0.58174,                0.36986,                0.88593,                0.96395,                0.97046,                0.97478,                0.87191,                0.49658,                0.37221,                0.83882,             0.00080883,             0.00080883,             0.00080883
                     80,                0.53919,                0.35763,                0.86237,                0.96428,                0.97051,                0.97362,                0.87123,                0.48522,                 0.3722,                0.83833,             0.00079783,             0.00079783,             0.00079783
                     81,                0.55622,                 0.3745,                0.85306,                  0.964,                0.97051,                0.96586,                0.87142,                0.47394,                0.36463,                0.83528,             0.00078682,             0.00078682,             0.00078682
                     82,                0.53137,                0.35549,                0.84881,                0.96187,                0.97051,                0.96439,                0.87206,                0.46885,                0.35409,                0.83365,             0.00077582,             0.00077582,             0.00077582
                     83,                0.52746,                0.36412,                0.84455,                0.96193,                0.97051,                0.96225,                0.87076,                0.46718,                0.35902,                0.83074,             0.00076482,             0.00076482,             0.00076482
                     84,                 0.5184,                0.34558,                0.85813,                0.96192,                0.97051,                0.96105,                0.86766,                0.46504,                0.35808,                 0.8281,             0.00075382,             0.00075382,             0.00075382
                     85,                0.52428,                0.36311,                 0.8337,                0.96303,                0.97051,                0.96347,                 0.8775,                0.45643,                0.35272,                 0.8264,             0.00074282,             0.00074282,             0.00074282
                     86,                0.52756,                0.34913,                 0.8508,                0.96303,                0.97051,                0.96347,                 0.8775,                0.45643,                0.35272,                 0.8264,             0.00073181,             0.00073181,             0.00073181
                     87,                0.54161,                0.36866,                 0.8462,                 0.9639,                0.97051,                0.96533,                0.87983,                0.44902,                0.34866,                0.82527,             0.00072081,             0.00072081,             0.00072081
                     88,                0.49969,                0.33657,                0.84224,                0.96372,                0.97051,                0.96357,                0.87946,                0.45322,                0.34685,                0.82573,             0.00070981,             0.00070981,             0.00070981
                     89,                0.52308,                0.34612,                0.85272,                0.96387,                0.97051,                0.96247,                0.88092,                0.45399,                0.35501,                0.82744,             0.00069881,             0.00069881,             0.00069881
                     90,                0.49655,                0.34248,                0.81941,                0.96371,                0.97051,                0.96309,                 0.8792,                 0.4519,                0.35435,                0.82762,              0.0006878,              0.0006878,              0.0006878
                     91,                0.50997,                0.34814,                0.84469,                0.96088,                0.97051,                0.96318,                0.88492,                 0.4383,                 0.3495,                0.82436,              0.0006768,              0.0006768,              0.0006768
                     92,                0.50488,                0.32337,                0.84715,                0.96314,                0.96344,                0.96447,                0.89249,                0.42916,                0.34862,                0.82232,              0.0006658,              0.0006658,              0.0006658
                     93,                0.48211,                 0.3207,                0.83887,                0.95915,                0.96933,                0.96945,                0.89946,                0.42808,                0.34049,                0.82189,              0.0006548,              0.0006548,              0.0006548
                     94,                0.50136,                0.32886,                0.84812,                0.95915,                0.96933,                0.96945,                0.89946,                0.42808,                0.34049,                0.82189,              0.0006438,              0.0006438,              0.0006438
                     95,                0.50839,                0.33753,                0.86227,                0.96272,                0.97051,                0.97381,                0.90748,                0.42762,                0.33668,                0.82228,             0.00063279,             0.00063279,             0.00063279
                     96,                0.51497,                0.34328,                0.83846,                0.96373,                0.97051,                0.97349,                0.90052,                 0.4265,                0.33865,                0.82464,             0.00062179,             0.00062179,             0.00062179
                     97,                0.46545,                0.32223,                0.85191,                0.96428,                0.97051,                0.97491,                0.90845,                0.41249,                0.33426,                0.82059,             0.00061079,             0.00061079,             0.00061079
                     98,                 0.4895,                0.32242,                0.83693,                0.96459,                0.97051,                0.97535,                0.90842,                0.40944,                0.32536,                0.81913,             0.00059979,             0.00059979,             0.00059979
                     99,                 0.5062,                0.32612,                0.85446,                0.97208,                0.97051,                0.97609,                0.91199,                 0.3948,                0.32468,                0.81707,             0.00058878,             0.00058878,             0.00058878
                    100,                0.45184,                0.31713,                0.83955,                0.97691,                0.96795,                0.97612,                0.91585,                 0.3897,                 0.3186,                0.81569,             0.00057778,             0.00057778,             0.00057778
                    101,                0.46736,                0.31689,                0.82931,                0.97919,                 0.9696,                0.97606,                0.91344,                0.39077,                 0.3148,                 0.8148,             0.00056678,             0.00056678,             0.00056678
                    102,                0.46049,                0.32027,                0.83144,                0.97919,                 0.9696,                0.97606,                0.91344,                0.39077,                 0.3148,                 0.8148,             0.00055578,             0.00055578,             0.00055578
                    103,                0.45381,                0.30205,                0.82709,                0.97987,                0.97028,                0.97613,                0.90915,                0.40877,                0.31737,                0.81723,             0.00054478,             0.00054478,             0.00054478
                    104,                0.43099,                0.30364,                0.83798,                0.97777,                0.97051,                0.97488,                0.90483,                0.41226,                0.32033,                0.81729,             0.00053377,             0.00053377,             0.00053377
                    105,                0.45469,                0.31704,                0.83783,                 0.9711,                0.97051,                 0.9747,                0.91108,                0.38975,                0.31926,                0.81356,             0.00052277,             0.00052277,             0.00052277
                    106,                0.44709,                0.30988,                0.83452,                0.96684,                0.97051,                 0.9746,                0.91728,                0.38094,                0.31712,                0.81182,             0.00051177,             0.00051177,             0.00051177
                    107,                0.49332,                0.31859,                0.81922,                0.96448,                0.97051,                0.97082,                0.91037,                0.38855,                0.32564,                0.81256,             0.00050077,             0.00050077,             0.00050077
                    108,                0.44766,                0.31218,                0.82346,                0.96439,                0.97051,                0.96801,                0.91017,                0.38759,                0.32519,                0.81244,             0.00048976,             0.00048976,             0.00048976
                    109,                0.44929,                0.31492,                0.82274,                0.96433,                0.97051,                0.97005,                0.91225,                0.38121,                0.32329,                0.81186,             0.00047876,             0.00047876,             0.00047876
                    110,                0.44514,                0.30049,                0.82889,                0.96433,                0.97051,                0.97005,                0.91225,                0.38121,                0.32329,                0.81186,             0.00046776,             0.00046776,             0.00046776
                    111,                0.41883,                0.29042,                0.83907,                0.96432,                0.97051,                 0.9654,                0.91043,                0.36788,                0.31603,                0.80977,             0.00045676,             0.00045676,             0.00045676
                    112,                0.43919,                0.30739,                0.81709,                0.96444,                0.97051,                0.96557,                0.91199,                0.35823,                0.31282,                0.80892,             0.00044576,             0.00044576,             0.00044576
                    113,                0.44377,                0.29665,                0.82911,                0.96421,                0.97051,                0.96429,                 0.9058,                0.36139,                0.31234,                0.80911,             0.00043475,             0.00043475,             0.00043475
                    114,                 0.4391,                0.31245,                0.82568,                0.96393,                0.97051,                  0.965,                0.90966,                0.36265,                0.31367,                0.80881,             0.00042375,             0.00042375,             0.00042375
                    115,                0.39762,                0.28501,                0.81594,                0.96373,                0.97051,                0.96515,                0.91519,                 0.3495,                0.31287,                0.80656,             0.00041275,             0.00041275,             0.00041275
                    116,                0.41202,                0.29025,                0.81676,                0.96357,                0.97051,                0.96502,                0.91838,                0.34266,                0.30857,                 0.8056,             0.00040175,             0.00040175,             0.00040175
                    117,                0.44696,                0.30021,                0.82809,                0.96364,                0.97051,                0.96308,                0.91681,                  0.342,                0.31186,                0.80528,             0.00039074,             0.00039074,             0.00039074
                    118,                0.43382,                0.28947,                0.84547,                0.96364,                0.97051,                0.96308,                0.91681,                  0.342,                0.31186,                0.80528,             0.00037974,             0.00037974,             0.00037974
                    119,                 0.4113,                0.28238,                0.81715,                0.96452,                0.96981,                0.96283,                0.91827,                0.34117,                0.31209,                0.80549,             0.00036874,             0.00036874,             0.00036874
                    120,                0.41808,                 0.2933,                0.82162,                0.96722,                 0.9703,                0.96361,                0.91745,                0.33579,                0.30638,                0.80451,             0.00035774,             0.00035774,             0.00035774
                    121,                0.42684,                0.28684,                0.83992,                0.96726,                0.97034,                0.96227,                0.91611,                0.33926,                0.30856,                0.80463,             0.00034674,             0.00034674,             0.00034674
                    122,                0.42749,                0.29987,                0.82668,                0.96398,                0.97051,                0.96246,                0.92328,                0.33234,                0.30504,                0.80365,             0.00033573,             0.00033573,             0.00033573
                    123,                0.41976,                0.29105,                0.82101,                0.96426,                0.97081,                0.96402,                0.92075,                0.33063,                0.29784,                0.80303,             0.00032473,             0.00032473,             0.00032473
                    124,                0.42663,                0.30753,                0.84245,                0.96436,                0.97085,                0.96426,                0.92249,                0.33291,                0.29594,                  0.803,             0.00031373,             0.00031373,             0.00031373
                    125,                0.40819,                0.31638,                0.83022,                0.96435,                0.97086,                0.96422,                0.92331,                0.32959,                0.29624,                0.80261,             0.00030273,             0.00030273,             0.00030273
                    126,                0.39126,                0.27855,                0.83139,                0.96435,                0.97086,                0.96422,                0.92331,                0.32959,                0.29624,                0.80261,             0.00029172,             0.00029172,             0.00029172
                    127,                0.41302,                0.28247,                0.82431,                0.96434,                0.97087,                0.96464,                0.92444,                0.32735,                0.29519,                0.80222,             0.00028072,             0.00028072,             0.00028072
                    128,                0.39015,                0.27234,                 0.8176,                0.96646,                0.97051,                0.96612,                0.92747,                0.32962,                0.29821,                 0.8021,             0.00026972,             0.00026972,             0.00026972
                    129,                0.39989,                0.28545,                0.82822,                0.96623,                0.97051,                0.96638,                 0.9265,                0.33212,                0.29778,                0.80259,             0.00025872,             0.00025872,             0.00025872
                    130,                0.41385,                0.28175,                0.81572,                0.96461,                0.97066,                0.96712,                0.92779,                0.33104,                0.29774,                 0.8023,             0.00024772,             0.00024772,             0.00024772
                    131,                0.43652,                0.29163,                0.82256,                0.96426,                0.97085,                0.96676,                0.92709,                0.32703,                0.29752,                0.80206,             0.00023671,             0.00023671,             0.00023671
                    132,                0.39142,                0.28807,                0.82977,                0.96411,                0.97086,                0.96762,                0.92864,                0.32654,                 0.2965,                0.80238,             0.00022571,             0.00022571,             0.00022571
                    133,                0.36727,                0.26522,                0.81329,                  0.964,                0.97086,                0.97007,                0.93224,                0.32146,                0.29198,                0.80174,             0.00021471,             0.00021471,             0.00021471
                    134,                0.37625,                0.26405,                0.81495,                  0.964,                0.97086,                0.97007,                0.93224,                0.32146,                0.29198,                0.80174,             0.00020371,             0.00020371,             0.00020371
                    135,                0.38866,                0.27933,                0.83002,                0.96382,                0.97086,                0.97032,                 0.9343,                0.31787,                0.29251,                0.80088,             0.00019271,             0.00019271,             0.00019271
                    136,                0.36174,                0.26002,                0.80938,                0.96364,                0.97083,                0.96993,                0.93589,                0.31485,                0.29326,                 0.8003,              0.0001817,              0.0001817,              0.0001817
                    137,                0.39709,                0.27977,                0.83206,                0.96369,                0.97082,                0.97021,                0.93431,                0.30954,                0.29181,                0.79947,              0.0001707,              0.0001707,              0.0001707
                    138,                0.39061,                0.27406,                0.83421,                0.96385,                0.97051,                0.97031,                0.93653,                 0.3045,                0.29035,                 0.7989,              0.0001597,              0.0001597,              0.0001597
                    139,                0.39852,                0.28242,                0.82202,                0.96398,                0.97051,                 0.9702,                0.93872,                0.30309,                0.28917,                0.79884,              0.0001487,              0.0001487,              0.0001487
                    140,                0.37246,                0.26698,                0.82008,                0.96407,                0.97051,                 0.9705,                0.93808,                0.30723,                0.29167,                 0.7997,             0.00013769,             0.00013769,             0.00013769
                    141,                 0.3563,                0.25988,                0.79203,                0.96404,                0.97051,                0.96971,                0.93259,                0.31106,                0.29349,                 0.7996,             0.00012669,             0.00012669,             0.00012669
                    142,                0.37857,                 0.2515,                0.78866,                0.96404,                0.97051,                0.96971,                0.93259,                0.31106,                0.29349,                 0.7996,             0.00011569,             0.00011569,             0.00011569
                    143,                0.34552,                  0.247,                0.78641,                0.96398,                0.97051,                0.96861,                0.93461,                0.31113,                0.29242,                 0.7996,             0.00010469,             0.00010469,             0.00010469
                    144,                 0.3506,                0.24955,                0.78225,                0.96402,                0.97051,                 0.9679,                0.93232,                0.30488,                0.29011,                  0.799,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    145,                0.32676,                0.24328,                 0.7931,                0.96407,                0.97051,                0.96772,                  0.933,                0.30357,                0.28507,                0.79883,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    146,                0.32096,                0.23318,                0.79774,                0.96412,                0.97051,                0.96687,                0.93109,                0.30283,                 0.2835,                0.79866,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    147,                0.34912,                0.24083,                0.80906,                0.96417,                0.97051,                0.96636,                0.92875,                0.30222,                0.28329,                0.79829,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    148,                0.31769,                0.23375,                0.78753,                0.96419,                0.97051,                  0.966,                0.93196,                0.30102,                0.28489,                0.79848,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    149,                0.33481,                 0.2356,                0.80324,                0.96421,                0.97051,                0.96597,                 0.9297,                 0.3009,                0.28432,                0.79827,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    150,                0.32438,                0.23197,                 0.7906,                0.96421,                0.97051,                0.96597,                 0.9297,                 0.3009,                0.28432,                0.79827,             2.7672e-05,             2.7672e-05,             2.7672e-05
