                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                0.83455,                0.95726,                 1.2416,                0.09129,                0.16541,                0.05309,                0.01855,                 2.4729,                 44.369,                 3.2658,              0.0015333,              0.0015333,              0.0015333
                     16,                0.71284,                0.82158,                  1.114,                0.01408,                0.30827,                0.00798,                0.00229,                 3.5363,                    inf,                  6.331,              0.0016179,              0.0016179,              0.0016179
                     17,                0.89772,                0.94734,                 1.2564,                0.00919,                0.19549,                0.00528,                0.00184,                 3.6133,                 83.411,                 5.0692,              0.0016832,              0.0016832,              0.0016832
                     18,                0.80858,                0.88273,                 1.1938,                0.00733,                0.25564,                0.00365,                0.00103,                 4.0164,                    inf,                 8.7442,              0.0016634,              0.0016634,              0.0016634
                     19,                0.77112,                0.81648,                 1.2202,                 0.0074,                0.34586,                0.00467,                0.00144,                  3.745,                    inf,                 11.711,              0.0016436,              0.0016436,              0.0016436
                     20,                0.77169,                0.83568,                 1.1575,                0.02159,                0.30827,                0.01042,                0.00289,                 3.2423,                 99.369,                 4.8874,              0.0016238,              0.0016238,              0.0016238
                     21,                0.82459,                0.79705,                 1.2112,                0.05074,                0.24812,                0.02321,                  0.009,                 2.8024,                 24.928,                 3.8752,               0.001604,               0.001604,               0.001604
                     22,                0.76481,                0.81222,                 1.1964,                0.09473,                0.32331,                0.06841,                0.03069,                 1.7554,                 11.242,                 2.2013,              0.0015842,              0.0015842,              0.0015842
                     23,                0.70883,                0.77384,                 1.1186,                0.31829,                0.37594,                0.24446,                0.14349,                 1.1929,                 6.4315,                 1.7468,              0.0015644,              0.0015644,              0.0015644
                     24,                0.68563,                0.77932,                 1.1542,                0.41289,                 0.3609,                0.31185,                0.16008,                 1.4163,                 3.4971,                 2.0449,              0.0015446,              0.0015446,              0.0015446
                     25,                 0.6828,                0.70274,                 1.1184,                0.37885,                0.46318,                0.33826,                0.19545,                 1.4436,                 2.8164,                 1.9482,              0.0015248,              0.0015248,              0.0015248
                     26,                0.62462,                0.67416,                 1.0628,                0.17629,                0.21805,                0.15402,                 0.0929,                 1.6901,                 5.9406,                 2.1543,               0.001505,               0.001505,               0.001505
                     27,                0.59662,                0.60575,                 1.0527,                0.55931,                0.43609,                0.44367,                0.27653,                 1.4107,                 2.1097,                 1.9753,              0.0014852,              0.0014852,              0.0014852
                     28,                0.69113,                0.71619,                 1.1769,                0.59008,                0.59528,                0.58787,                0.40191,                 1.2016,                 2.1616,                 1.8804,              0.0014654,              0.0014654,              0.0014654
                     29,                0.70095,                 0.6825,                 1.1207,                0.68549,                0.72104,                 0.7552,                0.60655,                0.82037,                 1.9551,                 1.3876,              0.0014456,              0.0014456,              0.0014456
                     30,                0.70149,                0.69078,                 1.1584,                 0.7104,                0.81152,                0.78401,                0.60751,                0.95515,                 1.9641,                 1.4981,              0.0014258,              0.0014258,              0.0014258
                     31,                0.70556,                0.66381,                 1.1073,                0.84577,                0.79699,                0.88558,                0.72298,                0.73405,                 1.7441,                 1.3044,               0.001406,               0.001406,               0.001406
                     32,                0.62198,                 0.5718,                 1.0732,                0.84874,                0.92816,                0.94502,                0.72561,                0.69183,                 1.5709,                 1.3248,              0.0013862,              0.0013862,              0.0013862
                     33,                 0.6084,                0.59842,                 1.1046,                0.85252,                0.93233,                 0.9234,                0.75982,                0.63362,                 1.2377,                 1.2227,              0.0013664,              0.0013664,              0.0013664
                     34,                0.62354,                0.61813,                 1.0856,                0.94393,                0.93233,                0.97711,                0.84864,                0.57258,                0.57915,                 1.1343,              0.0013466,              0.0013466,              0.0013466
                     35,                0.65692,                0.60745,                 1.0904,                 0.9623,                0.95972,                0.98728,                0.86166,                0.55468,                0.55194,                 1.1184,              0.0013268,              0.0013268,              0.0013268
                     36,                0.62722,                0.57294,                 1.0769,                0.96727,                0.91729,                0.97027,                0.83798,                0.53106,                 0.7455,                 1.0924,               0.001307,               0.001307,               0.001307
                     37,                0.62765,                0.62496,                  1.142,                0.91491,                0.88926,                0.96643,                0.84396,                0.56362,                 0.7623,                 1.0991,              0.0012872,              0.0012872,              0.0012872
                     38,                0.58622,                0.56335,                 1.0294,                0.90874,                0.89844,                0.97171,                0.83421,                0.56906,                0.66241,                  1.084,              0.0012674,              0.0012674,              0.0012674
                     39,                0.61527,                0.58378,                 1.1088,                0.88111,                0.94728,                0.97216,                0.84054,                0.58488,                0.60581,                 1.1074,              0.0012476,              0.0012476,              0.0012476
                     40,                0.62162,                0.55445,                 1.1036,                 0.8471,                0.95489,                0.94948,                0.77104,                0.64519,                0.86702,                 1.3343,              0.0012278,              0.0012278,              0.0012278
                     41,                0.63491,                0.60688,                  1.103,                 0.8723,                0.92451,                0.95932,                0.78565,                0.64909,                0.76305,                 1.3096,               0.001208,               0.001208,               0.001208
                     42,                0.57388,                0.52322,                 1.0266,                0.92701,                0.93985,                 0.9849,                 0.8477,                0.55702,                0.64151,                 1.1197,              0.0011882,              0.0011882,              0.0011882
                     43,                0.55669,                 0.5476,                 1.0437,                 0.9553,                0.94737,                0.98691,                0.84283,                0.55954,                0.69145,                 1.1201,              0.0011684,              0.0011684,              0.0011684
                     44,                0.57229,                0.55081,                 1.0664,                0.89739,                0.92059,                0.96907,                0.83188,                0.57958,                0.70206,                 1.1299,              0.0011486,              0.0011486,              0.0011486
                     45,                 0.6067,                0.55899,                 1.0502,                0.93247,                0.93439,                0.97993,                 0.8469,                 0.5644,                0.63028,                 1.1005,              0.0011288,              0.0011288,              0.0011288
                     46,                0.67866,                0.62346,                 1.1381,                0.95998,                0.98496,                0.98905,                 0.8874,                0.48062,                0.45095,                 1.0126,               0.001109,               0.001109,               0.001109
                     47,                0.59879,                0.55165,                 1.0782,                0.95612,                0.98305,                0.98863,                0.87866,                0.49164,                0.46511,                 1.0231,              0.0010892,              0.0010892,              0.0010892
                     48,                 0.5645,                 0.5518,                 1.0366,                0.95437,                0.94737,                 0.9804,                0.82718,                0.53797,                0.49989,                 1.0726,              0.0010694,              0.0010694,              0.0010694
                     49,                0.55153,                 0.5166,                 1.0484,                0.96066,                0.96241,                0.98816,                0.82896,                0.55108,                0.54595,                 1.0706,              0.0010496,              0.0010496,              0.0010496
                     50,                0.54796,                0.52384,                 1.0315,                0.94031,                0.99248,                0.98736,                0.89242,                0.47776,                0.47545,                0.98658,              0.0010298,              0.0010298,              0.0010298
                     51,                0.56638,                0.47949,                 1.0398,                0.96249,                0.98496,                0.98923,                0.89245,                0.47969,                0.43057,                0.99144,                0.00101,                0.00101,                0.00101
                     52,                0.57012,                0.56333,                 1.0676,                0.94265,                0.98866,                0.99101,                0.88997,                    0.5,                0.40167,                 1.0349,              0.0009902,              0.0009902,              0.0009902
                     53,                0.52573,                0.48571,                0.99984,                0.93004,                0.99949,                0.99081,                0.88526,                 0.4968,                0.41092,                 1.0118,              0.0009704,              0.0009704,              0.0009704
                     54,                0.52188,                0.49022,                 1.0589,                0.97603,                      1,                0.99448,                0.89565,                0.45815,                 0.3739,                0.98107,              0.0009506,              0.0009506,              0.0009506
                     55,                0.49911,                0.43717,                 1.0406,                0.98449,                      1,                0.99477,                0.89275,                0.45458,                0.36393,                0.97079,              0.0009308,              0.0009308,              0.0009308
                     56,                0.50541,                0.47551,                 1.0513,                0.99253,                0.99844,                0.99493,                0.90586,                0.42854,                0.34052,                0.95007,               0.000911,               0.000911,               0.000911
                     57,                0.52426,                 0.4981,                  1.036,                0.99183,                      1,                0.99478,                0.90971,                0.41782,                0.33602,                0.93937,              0.0008912,              0.0008912,              0.0008912
                     58,                0.53124,                0.48211,                 1.0485,                0.97028,                      1,                0.99448,                0.90964,                0.40933,                0.34171,                0.93192,              0.0008714,              0.0008714,              0.0008714
                     59,                0.52352,                0.44708,                 1.0501,                0.94879,                0.97512,                0.98976,                0.90575,                0.40978,                0.41619,                0.93369,              0.0008516,              0.0008516,              0.0008516
                     60,                 0.5029,                0.46393,                 1.0146,                0.97415,                      1,                0.99411,                0.91743,                0.40588,                0.37574,                0.92995,              0.0008318,              0.0008318,              0.0008318
                     61,                0.55607,                0.45942,                 1.0565,                 0.9742,                      1,                0.99386,                0.91823,                  0.417,                0.34353,                0.94524,               0.000812,               0.000812,               0.000812
                     62,                0.51471,                 0.4522,                 1.0152,                0.98387,                      1,                0.99462,                0.92007,                0.39937,                0.30487,                0.92848,              0.0007922,              0.0007922,              0.0007922
                     63,                 0.5309,                0.46234,                 1.0212,                0.99233,                      1,                 0.9947,                0.92617,                0.40699,                0.31061,                0.94195,              0.0007724,              0.0007724,              0.0007724
                     64,                0.48718,                0.41111,                0.98509,                0.98435,                      1,                 0.9944,                0.92064,                0.43871,                0.34305,                0.98986,              0.0007526,              0.0007526,              0.0007526
                     65,                0.49392,                0.41756,                 1.0056,                0.98392,                      1,                0.99477,                0.92028,                 0.4292,                0.33226,                0.98254,              0.0007328,              0.0007328,              0.0007328
                     66,                0.47059,                0.42333,                0.99599,                0.99253,                0.99945,                0.99478,                0.91799,                0.41935,                0.31458,                0.97225,               0.000713,               0.000713,               0.000713
                     67,                0.45959,                0.39091,                0.97975,                 0.9922,                      1,                0.99485,                0.92995,                0.41477,                0.31146,                0.96596,              0.0006932,              0.0006932,              0.0006932
                     68,                0.50336,                0.41329,                 1.0382,                0.99725,                      1,                  0.995,                0.93338,                0.41547,                0.31112,                0.96958,              0.0006734,              0.0006734,              0.0006734
                     69,                 0.4581,                0.38631,                 0.9816,                0.99327,                      1,                  0.995,                0.92775,                0.41726,                0.31886,                0.97338,              0.0006536,              0.0006536,              0.0006536
                     70,                0.45868,                0.37778,                0.96609,                0.99253,                0.99862,                  0.995,                0.91508,                0.41373,                0.32867,                0.96468,              0.0006338,              0.0006338,              0.0006338
                     71,                0.45749,                0.38227,                 0.9918,                 0.9983,                0.99248,                  0.995,                0.91824,                0.39437,                0.31824,                0.95218,               0.000614,               0.000614,               0.000614
                     72,                0.49193,                0.43403,                 1.0121,                      1,                0.99017,                  0.995,                0.93578,                0.36987,                0.28929,                 0.9406,              0.0005942,              0.0005942,              0.0005942
                     73,                0.45419,                0.37496,                 1.0082,                0.99175,                0.99248,                0.99492,                0.93112,                0.37227,                0.28193,                0.93419,              0.0005744,              0.0005744,              0.0005744
                     74,                0.49303,                0.40969,                0.99217,                0.98499,                0.98674,                 0.9947,                0.93801,                0.36536,                0.29374,                0.92014,              0.0005546,              0.0005546,              0.0005546
                     75,                0.43754,                 0.3856,                 1.0158,                0.97791,                0.99859,                 0.9947,                0.94559,                0.35822,                0.28288,                0.91028,              0.0005348,              0.0005348,              0.0005348
                     76,                0.45419,                0.37993,                0.98594,                0.99147,                      1,                0.99493,                 0.9406,                0.35191,                0.26975,                0.90406,               0.000515,               0.000515,               0.000515
                     77,                0.41399,                0.36193,                0.96849,                      1,                0.99976,                  0.995,                0.94156,                 0.3571,                0.27015,                0.90837,              0.0004952,              0.0004952,              0.0004952
                     78,                0.43167,                0.36448,                0.97128,                0.99958,                      1,                  0.995,                  0.931,                0.35508,                0.27276,                0.91114,              0.0004754,              0.0004754,              0.0004754
                     79,                0.42945,                0.34335,                0.97853,                 0.9992,                      1,                  0.995,                0.94032,                0.35012,                0.26662,                0.89958,              0.0004556,              0.0004556,              0.0004556
                     80,                0.44178,                0.34927,                0.97913,                0.99667,                      1,                  0.995,                0.93534,                0.36065,                  0.262,                0.91062,              0.0004358,              0.0004358,              0.0004358
                     81,                0.42615,                0.35043,                0.96845,                0.99213,                      1,                  0.995,                0.93494,                0.35605,                 0.2611,                 0.9143,               0.000416,               0.000416,               0.000416
                     82,                0.38983,                0.32701,                0.94159,                0.99142,                      1,                0.99455,                0.93691,                0.35465,                0.25805,                0.92083,              0.0003962,              0.0003962,              0.0003962
                     83,                0.44645,                0.35258,                0.97672,                0.99034,                      1,                0.99455,                0.93486,                0.35093,                0.25861,                0.91686,              0.0003764,              0.0003764,              0.0003764
                     84,                0.42567,                0.36054,                0.98253,                0.98957,                      1,                0.99455,                0.94023,                0.33771,                0.25413,                0.90066,              0.0003566,              0.0003566,              0.0003566
                     85,                0.42254,                0.33119,                   1.01,                0.99134,                      1,                0.99455,                0.94319,                0.33768,                0.25391,                  0.896,              0.0003368,              0.0003368,              0.0003368
                     86,                0.38093,                0.35437,                0.94894,                0.99181,                      1,                  0.995,                0.94734,                0.32736,                0.24345,                0.88477,               0.000317,               0.000317,               0.000317
                     87,                0.40597,                0.34117,                 0.9838,                0.99514,                      1,                  0.995,                0.94938,                0.32495,                0.24333,                 0.8828,              0.0002972,              0.0002972,              0.0002972
                     88,                0.38867,                0.31821,                0.96095,                0.99862,                      1,                  0.995,                0.94556,                0.33735,                0.24735,                 0.8878,              0.0002774,              0.0002774,              0.0002774
                     89,                0.41017,                0.33262,                  0.978,                0.99836,                      1,                  0.995,                 0.9438,                0.34472,                0.24921,                0.89431,              0.0002576,              0.0002576,              0.0002576
                     90,                0.38727,                0.31522,                0.92696,                0.99858,                      1,                  0.995,                0.94984,                0.33437,                0.24638,                0.89525,              0.0002378,              0.0002378,              0.0002378
                     91,                0.34463,                0.31682,                0.91558,                0.99845,                      1,                  0.995,                0.95253,                0.32568,                0.24406,                0.88898,               0.000218,               0.000218,               0.000218
                     92,                0.34256,                0.32675,                0.89461,                0.99879,                      1,                  0.995,                0.95405,                0.31392,                0.23364,                0.87939,              0.0001982,              0.0001982,              0.0001982
                     93,                0.33673,                0.28111,                0.89263,                0.99875,                      1,                  0.995,                0.95213,                0.30923,                0.23258,                0.87604,              0.0001784,              0.0001784,              0.0001784
                     94,                 0.3148,                0.25503,                  0.882,                  0.999,                      1,                  0.995,                 0.9544,                0.30675,                0.23017,                0.87354,              0.0001586,              0.0001586,              0.0001586
                     95,                 0.3117,                0.26429,                0.90802,                0.99894,                      1,                  0.995,                0.95278,                0.30846,                0.22931,                0.87507,              0.0001388,              0.0001388,              0.0001388
                     96,                0.30356,                0.27755,                0.91069,                0.99877,                      1,                  0.995,                0.95378,                0.31111,                0.22671,                   0.88,               0.000119,               0.000119,               0.000119
                     97,                0.33193,                0.28572,                0.92078,                0.99865,                      1,                  0.995,                0.94575,                0.31511,                0.22612,                 0.8839,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.30119,                0.26396,                0.86775,                0.99873,                      1,                  0.995,                0.94568,                0.31802,                0.22257,                 0.8852,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.31943,                0.25913,                0.91318,                0.99886,                      1,                  0.995,                0.94705,                0.31502,                0.22096,                0.88348,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.30511,                0.24054,                0.90713,                  0.999,                      1,                  0.995,                0.94963,                0.30972,                0.21895,                0.88002,               3.98e-05,               3.98e-05,               3.98e-05
