                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     23,                0.85819,                  0.546,                0.93879,                0.98864,                0.97616,                0.99455,                 0.7868,                0.76486,                0.52176,                0.89488,              0.0013039,              0.0013039,              0.0013039
                     24,                0.81253,                0.51853,                0.90957,                0.98864,                0.97616,                0.99455,                 0.7868,                0.76486,                0.52176,                0.89488,              0.0012874,              0.0012874,              0.0012874
                     25,                0.81073,                0.53352,                0.89459,                0.97401,                0.97777,                0.99298,                0.79814,                0.71728,                0.47651,                0.88235,              0.0012709,              0.0012709,              0.0012709
                     26,                0.76683,                0.49309,                0.88866,                0.97401,                0.97777,                0.99298,                0.79814,                0.71728,                0.47651,                0.88235,              0.0012544,              0.0012544,              0.0012544
                     27,                0.74013,                0.51418,                0.90236,                0.97165,                0.97257,                0.99059,                0.80446,                0.70911,                0.45126,                   0.88,              0.0012379,              0.0012379,              0.0012379
                     28,                0.74854,                0.49869,                0.89264,                0.98356,                0.96074,                0.99198,                0.80816,                0.69943,                0.45999,                0.88014,              0.0012214,              0.0012214,              0.0012214
                     29,                0.74627,                0.48721,                0.89418,                0.98356,                0.96074,                0.99198,                0.80816,                0.69943,                0.45999,                0.88014,              0.0012049,              0.0012049,              0.0012049
                     30,                0.73902,                0.48143,                 0.9017,                0.98796,                0.96082,                0.99118,                0.80004,                0.71109,                0.44963,                0.88617,              0.0011884,              0.0011884,              0.0011884
                     31,                0.78001,                0.47037,                0.90179,                0.97281,                0.97975,                0.98885,                0.82733,                0.64095,                0.43741,                0.86437,              0.0011719,              0.0011719,              0.0011719
                     32,                0.70641,                0.46887,                0.89266,                0.97281,                0.97975,                0.98885,                0.82733,                0.64095,                0.43741,                0.86437,              0.0011554,              0.0011554,              0.0011554
                     33,                0.70608,                 0.4497,                0.86618,                0.97573,                0.98473,                0.99083,                0.81573,                0.68408,                0.44002,                0.87074,              0.0011389,              0.0011389,              0.0011389
                     34,                0.72426,                0.45626,                0.88284,                0.97573,                0.98473,                0.99083,                0.81573,                0.68408,                0.44002,                0.87074,              0.0011224,              0.0011224,              0.0011224
                     35,                0.70064,                0.43865,                0.86934,                0.97981,                0.97772,                0.99396,                0.82152,                 0.6438,                 0.4336,                0.85833,              0.0011059,              0.0011059,              0.0011059
                     36,                0.71761,                 0.4534,                0.87414,                0.96483,                0.99331,                0.99444,                0.84034,                0.61177,                0.41465,                0.84929,              0.0010894,              0.0010894,              0.0010894
                     37,                0.69034,                0.44324,                 0.8624,                0.96483,                0.99331,                0.99444,                0.84034,                0.61177,                0.41465,                0.84929,              0.0010729,              0.0010729,              0.0010729
                     38,                0.70624,                0.45256,                0.88878,                0.99135,                0.98776,                0.99488,                0.83529,                0.63004,                0.40319,                0.85208,              0.0010564,              0.0010564,              0.0010564
                     39,                0.67365,                0.42466,                0.85792,                0.97706,                0.98649,                0.99435,                0.82695,                0.64534,                0.40166,                0.85939,              0.0010399,              0.0010399,              0.0010399
                     40,                0.66618,                0.41768,                0.86159,                0.97706,                0.98649,                0.99435,                0.82695,                0.64534,                0.40166,                0.85939,              0.0010234,              0.0010234,              0.0010234
                     41,                 0.6357,                0.41932,                0.85843,                0.97522,                0.98503,                 0.9933,                0.84754,                0.60643,                0.40389,                0.85097,              0.0010069,              0.0010069,              0.0010069
                     42,                  0.652,                0.43749,                0.85171,                0.97522,                0.98503,                 0.9933,                0.84754,                0.60643,                0.40389,                0.85097,             0.00099036,             0.00099036,             0.00099036
                     43,                0.62193,                0.41824,                0.85501,                0.98755,                0.97787,                0.99413,                0.85026,                0.60389,                0.38619,                0.84935,             0.00097386,             0.00097386,             0.00097386
                     44,                0.67129,                0.42625,                0.87835,                0.98859,                0.98061,                0.99435,                0.85133,                0.59242,                 0.3712,                0.84426,             0.00095736,             0.00095736,             0.00095736
                     45,                0.61765,                0.38478,                0.86018,                0.98859,                0.98061,                0.99435,                0.85133,                0.59242,                 0.3712,                0.84426,             0.00094085,             0.00094085,             0.00094085
                     46,                0.67039,                0.41113,                0.88857,                0.98828,                0.99052,                0.99444,                0.86086,                 0.5814,                0.36864,                0.83747,             0.00092435,             0.00092435,             0.00092435
                     47,                0.62594,                0.39351,                0.86277,                0.99267,                0.98957,                0.99488,                0.86807,                0.56848,                0.36738,                0.83594,             0.00090785,             0.00090785,             0.00090785
                     48,                0.63143,                0.39125,                0.85725,                0.99267,                0.98957,                0.99488,                0.86807,                0.56848,                0.36738,                0.83594,             0.00089134,             0.00089134,             0.00089134
                     49,                0.63539,                 0.4066,                0.86408,                0.99947,                0.99687,                  0.995,                0.86816,                0.57258,                0.36027,                0.84076,             0.00087484,             0.00087484,             0.00087484
                     50,                0.60138,                0.38933,                0.85306,                0.99947,                0.99687,                  0.995,                0.86816,                0.57258,                0.36027,                0.84076,             0.00085834,             0.00085834,             0.00085834
                     51,                0.62221,                0.38702,                0.88218,                0.99877,                0.99653,                  0.995,                0.87195,                 0.5543,                0.34979,                0.83765,             0.00084184,             0.00084184,             0.00084184
                     52,                 0.5978,                0.37504,                0.85047,                 0.9981,                0.99397,                0.99497,                 0.8821,                0.52175,                0.33765,                0.82926,             0.00082533,             0.00082533,             0.00082533
                     53,                0.61394,                0.37896,                0.85572,                 0.9981,                0.99397,                0.99497,                 0.8821,                0.52175,                0.33765,                0.82926,             0.00080883,             0.00080883,             0.00080883
                     54,                0.56884,                0.37412,                0.85172,                0.99732,                      1,                  0.995,                0.87975,                 0.5191,                0.31974,                0.82812,             0.00079233,             0.00079233,             0.00079233
                     55,                 0.5804,                0.35571,                0.83753,                0.99708,                      1,                  0.995,                0.87833,                0.52077,                0.31864,                0.82824,             0.00077582,             0.00077582,             0.00077582
                     56,                0.57969,                0.38131,                0.84022,                0.99708,                      1,                  0.995,                0.87833,                0.52077,                0.31864,                0.82824,             0.00075932,             0.00075932,             0.00075932
                     57,                0.55486,                0.34894,                0.83061,                0.99768,                      1,                  0.995,                0.87744,                0.52899,                0.31676,                0.82867,             0.00074282,             0.00074282,             0.00074282
                     58,                0.59225,                0.36779,                0.86527,                0.99768,                      1,                  0.995,                0.87744,                0.52899,                0.31676,                0.82867,             0.00072631,             0.00072631,             0.00072631
                     59,                 0.5951,                0.36517,                0.86084,                0.99786,                0.99966,                  0.995,                0.87859,                0.50685,                 0.3135,                0.82285,             0.00070981,             0.00070981,             0.00070981
                     60,                0.56007,                0.35968,                0.83631,                0.99773,                      1,                  0.995,                0.88921,                0.49288,                0.31285,                 0.8212,             0.00069331,             0.00069331,             0.00069331
                     61,                0.58808,                0.37287,                  0.851,                0.99773,                      1,                  0.995,                0.88921,                0.49288,                0.31285,                 0.8212,              0.0006768,              0.0006768,              0.0006768
                     62,                0.55885,                0.36343,                0.84101,                0.99835,                0.99883,                  0.995,                0.88944,                0.47969,                0.30774,                0.81791,              0.0006603,              0.0006603,              0.0006603
                     63,                0.56085,                0.36286,                  0.849,                 0.9989,                0.99985,                  0.995,                0.89698,                0.46931,                0.29233,                0.81628,              0.0006438,              0.0006438,              0.0006438
                     64,                0.55733,                0.34981,                0.84123,                 0.9989,                0.99985,                  0.995,                0.89698,                0.46931,                0.29233,                0.81628,             0.00062729,             0.00062729,             0.00062729
                     65,                 0.5365,                0.34813,                0.85392,                0.99881,                      1,                  0.995,                0.90431,                0.45832,                0.29097,                0.81453,             0.00061079,             0.00061079,             0.00061079
                     66,                0.55969,                0.33821,                0.83955,                0.99881,                      1,                  0.995,                0.90431,                0.45832,                0.29097,                0.81453,             0.00059429,             0.00059429,             0.00059429
                     67,                0.50431,                0.34429,                0.82195,                0.99861,                0.99949,                  0.995,                0.90088,                0.45069,                0.29181,                0.81261,             0.00057778,             0.00057778,             0.00057778
                     68,                0.51286,                0.33214,                 0.8194,                0.99565,                0.99881,                0.99455,                0.90485,                0.44559,                0.29391,                0.81142,             0.00056128,             0.00056128,             0.00056128
                     69,                0.52928,                0.34201,                0.84102,                0.99565,                0.99881,                0.99455,                0.90485,                0.44559,                0.29391,                0.81142,             0.00054478,             0.00054478,             0.00054478
                     70,                0.48977,                0.32851,                0.83287,                0.99532,                0.99858,                0.99485,                0.90044,                0.43022,                 0.2879,                0.80861,             0.00052827,             0.00052827,             0.00052827
                     71,                 0.5001,                0.32184,                0.83196,                 0.9955,                0.99628,                0.99479,                0.90068,                0.43569,                0.28507,                0.80938,             0.00051177,             0.00051177,             0.00051177
                     72,                0.50285,                0.32946,                0.84125,                 0.9955,                0.99628,                0.99479,                0.90068,                0.43569,                0.28507,                0.80938,             0.00049527,             0.00049527,             0.00049527
                     73,                0.47985,                0.31431,                0.83891,                0.99571,                0.99509,                 0.9947,                0.90677,                 0.4202,                0.27703,                0.80736,             0.00047876,             0.00047876,             0.00047876
                     74,                0.56236,                0.34417,                0.85801,                0.99571,                0.99509,                 0.9947,                0.90677,                 0.4202,                0.27703,                0.80736,             0.00046226,             0.00046226,             0.00046226
                     75,                0.48041,                0.31446,                0.82355,                0.99511,                0.99433,                 0.9947,                0.91756,                0.40051,                0.27631,                0.80473,             0.00044576,             0.00044576,             0.00044576
                     76,                0.49077,                0.32935,                0.84002,                0.99508,                0.99446,                0.99464,                0.92429,                0.40539,                0.27719,                0.80467,             0.00042925,             0.00042925,             0.00042925
                     77,                 0.4568,                 0.3085,                0.83006,                0.99508,                0.99446,                0.99464,                0.92429,                0.40539,                0.27719,                0.80467,             0.00041275,             0.00041275,             0.00041275
                     78,                0.48817,                0.31308,                0.82552,                0.99526,                0.99483,                0.99461,                0.92128,                0.40812,                0.27402,                 0.8044,             0.00039625,             0.00039625,             0.00039625
                     79,                0.48853,                0.32558,                0.84225,                0.99491,                0.99613,                 0.9947,                0.92101,                0.39922,                0.27261,                0.80378,             0.00037974,             0.00037974,             0.00037974
                     80,                0.47055,                0.31704,                0.83047,                0.99491,                0.99613,                 0.9947,                0.92101,                0.39922,                0.27261,                0.80378,             0.00036324,             0.00036324,             0.00036324
                     81,                0.47038,                0.31073,                0.82428,                0.99553,                0.99614,                0.99491,                0.91536,                0.39906,                0.27009,                 0.8038,             0.00034674,             0.00034674,             0.00034674
                     82,                0.46642,                0.30346,                0.82539,                0.99553,                0.99614,                0.99491,                0.91536,                0.39906,                0.27009,                 0.8038,             0.00033023,             0.00033023,             0.00033023
                     83,                0.50772,                0.31537,                 0.8284,                0.99589,                0.99637,                0.99497,                0.91997,                0.38432,                  0.257,                 0.8003,             0.00031373,             0.00031373,             0.00031373
                     84,                0.48275,                0.31332,                0.83959,                0.99587,                0.99701,                0.99497,                  0.933,                0.36171,                 0.2493,                0.79625,             0.00029723,             0.00029723,             0.00029723
                     85,                 0.4094,                 0.2847,                0.80844,                0.99587,                0.99701,                0.99497,                  0.933,                0.36171,                 0.2493,                0.79625,             0.00028072,             0.00028072,             0.00028072
                     86,                0.46485,                0.30962,                 0.8434,                0.99877,                0.99701,                  0.995,                0.93548,                0.34976,                0.24615,                0.79417,             0.00026422,             0.00026422,             0.00026422
                     87,                0.43349,                0.28927,                0.80351,                0.99866,                0.99701,                  0.995,                0.93851,                 0.3431,                0.24281,                0.79322,             0.00024772,             0.00024772,             0.00024772
                     88,                0.42783,                0.28851,                0.83884,                0.99866,                0.99701,                  0.995,                0.93851,                 0.3431,                0.24281,                0.79322,             0.00023121,             0.00023121,             0.00023121
                     89,                 0.4217,                0.29081,                0.80416,                0.99873,                0.99701,                  0.995,                 0.9411,                 0.3425,                0.24049,                0.79346,             0.00021471,             0.00021471,             0.00021471
                     90,                0.42416,                0.28688,                0.82511,                0.99873,                0.99701,                  0.995,                 0.9411,                 0.3425,                0.24049,                0.79346,             0.00019821,             0.00019821,             0.00019821
                     91,                0.44956,                0.28846,                0.81579,                0.99884,                0.99701,                  0.995,                0.94673,                0.33857,                0.23926,                0.79316,              0.0001817,              0.0001817,              0.0001817
                     92,                0.41928,                0.28375,                 0.7993,                0.99909,                0.99761,                  0.995,                0.95213,                0.32946,                0.23579,                0.79157,              0.0001652,              0.0001652,              0.0001652
                     93,                0.41792,                0.27896,                0.80393,                0.99909,                0.99761,                  0.995,                0.95213,                0.32946,                0.23579,                0.79157,              0.0001487,              0.0001487,              0.0001487
                     94,                0.40135,                0.26459,                0.78696,                0.99876,                0.99753,                  0.995,                0.94749,                0.32197,                0.23477,                0.79024,             0.00013219,             0.00013219,             0.00013219
                     95,                 0.4018,                0.27516,                0.78818,                0.99869,                0.99744,                  0.995,                0.94527,                0.32385,                0.23742,                0.78977,             0.00011569,             0.00011569,             0.00011569
                     96,                0.41892,                0.26854,                0.79588,                0.99869,                0.99744,                  0.995,                0.94527,                0.32385,                0.23742,                0.78977,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     97,                0.41154,                0.28368,                0.78073,                0.99829,                0.99738,                  0.995,                0.94749,                0.32387,                0.23697,                0.78971,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     98,                0.40431,                0.27548,                0.79453,                0.99829,                0.99738,                  0.995,                0.94749,                0.32387,                0.23697,                0.78971,              6.618e-05,              6.618e-05,              6.618e-05
                     99,                0.38512,                0.25975,                0.78872,                 0.9982,                0.99735,                  0.995,                0.94639,                0.32142,                0.23722,                0.78975,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    100,                0.38845,                  0.263,                0.78559,                 0.9982,                0.99735,                  0.995,                0.94793,                  0.319,                0.23533,                0.78964,             3.3173e-05,             3.3173e-05,             3.3173e-05
