                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                0.98694,                 1.0867,                 1.1848,                0.82123,                0.73459,                0.86163,                0.65858,                 1.0068,                 1.4298,                  1.307,             0.00067866,             0.00067866,             0.00067866
                     22,                 1.0478,                 1.0842,                 1.2167,                0.80287,                0.80741,                0.86186,                0.64442,                 1.1163,                 1.2071,                 1.3802,             0.00067689,             0.00067689,             0.00067689
                     23,                 1.0359,                 1.0203,                 1.1901,                0.85421,                0.85894,                0.91143,                0.69085,                 1.0461,                 1.2699,                 1.2919,             0.00067512,             0.00067512,             0.00067512
                     24,                 1.0015,                0.91684,                 1.1879,                0.79472,                0.85976,                0.88766,                0.64909,                 1.0427,                 1.1352,                 1.2894,             0.00067336,             0.00067336,             0.00067336
                     25,                 1.0295,                 1.0124,                  1.164,                0.85669,                0.83232,                0.90983,                0.67295,                 1.0702,                0.96602,                 1.2836,             0.00067159,             0.00067159,             0.00067159
                     26,                 0.9388,                0.90438,                  1.101,                0.85085,                0.83566,                0.91234,                  0.696,                 1.0322,                 1.0003,                 1.2956,             0.00066982,             0.00066982,             0.00066982
                     27,                0.92131,                0.93232,                  1.122,                0.91112,                0.88118,                0.94391,                0.72762,                 1.0122,                 1.0065,                 1.2863,             0.00066805,             0.00066805,             0.00066805
                     28,                0.97596,                0.89499,                 1.1746,                0.87591,                0.85876,                0.93165,                0.71461,                0.98657,                0.98278,                 1.2482,             0.00066629,             0.00066629,             0.00066629
                     29,                 1.0003,                0.92274,                 1.1929,                 0.8503,                0.79969,                0.88139,                0.67757,                0.99066,                 1.0306,                 1.2553,             0.00066452,             0.00066452,             0.00066452
                     30,                0.94159,                0.88889,                 1.1639,                0.85405,                0.88764,                0.91343,                0.70954,                 0.9741,                0.97721,                 1.2557,             0.00066275,             0.00066275,             0.00066275
                     31,                 0.9203,                 0.8373,                 1.1114,                0.85382,                0.90352,                0.93756,                0.71997,                0.97187,                0.98275,                 1.2355,             0.00066099,             0.00066099,             0.00066099
                     32,                0.93784,                0.76122,                 1.1131,                0.86508,                0.88475,                0.91399,                0.71826,                0.95085,                 0.9187,                 1.2295,             0.00065922,             0.00065922,             0.00065922
                     33,                 1.0967,                 1.1014,                  1.235,                0.84026,                0.83842,                0.88704,                0.68153,                0.96762,                 1.0162,                 1.2502,             0.00065745,             0.00065745,             0.00065745
                     34,                0.96742,                   1.02,                    1.2,                0.87528,                0.83266,                0.90941,                0.71584,                0.94112,                 1.0181,                 1.2075,             0.00065568,             0.00065568,             0.00065568
                     35,                0.87792,                0.83897,                 1.1198,                0.91611,                0.86024,                0.94751,                0.74933,                0.96292,                0.85987,                  1.223,             0.00065392,             0.00065392,             0.00065392
                     36,                0.94462,                0.99552,                 1.1549,                0.87624,                0.85566,                0.93412,                0.73056,                 0.9181,                0.98536,                 1.2039,             0.00065215,             0.00065215,             0.00065215
                     37,                0.91171,                 0.8284,                 1.0841,                0.80701,                0.92616,                0.94742,                 0.7468,                0.88928,                 0.8138,                 1.1792,             0.00065038,             0.00065038,             0.00065038
                     38,                 0.8451,                 0.7765,                 1.0666,                 0.9269,                0.88386,                0.96312,                0.76615,                 0.8953,                 0.8212,                  1.175,             0.00064862,             0.00064862,             0.00064862
                     39,                0.89421,                0.83004,                 1.0629,                0.92215,                0.90525,                0.96009,                0.75807,                  0.854,                0.77743,                 1.1451,             0.00064685,             0.00064685,             0.00064685
                     40,                0.85076,                0.73479,                 1.0518,                0.90538,                0.90396,                0.95822,                0.76933,                0.87015,                  0.804,                  1.172,             0.00064508,             0.00064508,             0.00064508
                     41,                0.80062,                0.71921,                  1.063,                0.88958,                0.93297,                0.96759,                0.77826,                0.84025,                0.75122,                 1.1542,             0.00064331,             0.00064331,             0.00064331
                     42,                0.89286,                0.79613,                 1.1087,                0.91541,                0.90971,                 0.9571,                0.76321,                0.82049,                0.89767,                 1.1298,             0.00064155,             0.00064155,             0.00064155
                     43,                0.87215,                 0.8282,                   1.12,                 0.8971,                0.94481,                0.97135,                0.77391,                0.84685,                0.75613,                 1.1417,             0.00063978,             0.00063978,             0.00063978
                     44,                0.91182,                0.86817,                 1.1413,                0.93078,                0.94352,                0.97921,                0.79592,                0.80822,                 0.6668,                 1.1096,             0.00063801,             0.00063801,             0.00063801
                     45,                0.84095,                0.70567,                 1.0716,                 0.9041,                0.92526,                0.97001,                 0.7809,                0.84033,                0.68301,                 1.1246,             0.00063625,             0.00063625,             0.00063625
                     46,                0.88401,                0.75134,                 1.0711,                  0.902,                0.90655,                0.94398,                0.76805,                0.81694,                0.78608,                 1.1126,             0.00063448,             0.00063448,             0.00063448
                     47,                0.85955,                0.73798,                 1.0619,                0.90928,                0.93759,                0.96512,                0.79091,                0.81961,                0.70449,                 1.1257,             0.00063271,             0.00063271,             0.00063271
                     48,                0.82565,                0.70705,                 1.0495,                0.91124,                0.93324,                0.97351,                0.78919,                0.79073,                 0.8331,                 1.1207,             0.00063094,             0.00063094,             0.00063094
                     49,                0.90265,                0.77073,                 1.1162,                 0.9413,                 0.9682,                0.98348,                0.79207,                0.81145,                0.72041,                   1.13,             0.00062918,             0.00062918,             0.00062918
                     50,                 0.8789,                0.78754,                 1.1081,                0.92154,                0.96428,                0.98162,                0.80156,                0.78459,                0.72773,                 1.1024,             0.00062741,             0.00062741,             0.00062741
                     51,                0.87972,                0.81826,                 1.1087,                0.93658,                0.94495,                0.97042,                0.78726,                 0.7787,                0.76212,                 1.0897,             0.00062564,             0.00062564,             0.00062564
                     52,                0.81801,                0.74869,                 1.0691,                0.91911,                0.92853,                0.96657,                0.78226,                0.80439,                0.75283,                 1.1288,             0.00062388,             0.00062388,             0.00062388
                     53,                0.91597,                0.72745,                 1.0909,                0.91396,                0.87228,                0.95011,                0.77089,                0.86364,                0.78792,                  1.185,             0.00062211,             0.00062211,             0.00062211
                     54,                0.91137,                0.83704,                  1.139,                0.95651,                0.94668,                0.98175,                0.81604,                0.73837,                0.68665,                 1.0716,             0.00062034,             0.00062034,             0.00062034
                     55,                0.79692,                0.66377,                 1.0488,                0.95654,                0.95875,                0.98432,                0.82872,                0.73398,                0.62843,                  1.075,             0.00061857,             0.00061857,             0.00061857
                     56,                0.81957,                0.72786,                 1.0817,                0.96661,                0.95321,                0.98593,                0.82095,                0.72881,                0.60775,                 1.0552,             0.00061681,             0.00061681,             0.00061681
                     57,                0.80826,                0.71377,                 1.0887,                0.94305,                0.94691,                0.98013,                0.81032,                0.77462,                0.63778,                 1.0898,             0.00061504,             0.00061504,             0.00061504
                     58,                0.78985,                0.72203,                 1.0681,                0.93635,                0.91249,                0.97637,                0.80272,                0.76083,                0.65804,                 1.0724,             0.00061327,             0.00061327,             0.00061327
                     59,                0.85291,                0.70381,                  1.087,                0.95619,                0.92069,                0.97692,                0.80892,                 0.7612,                0.69055,                 1.0789,             0.00061151,             0.00061151,             0.00061151
                     60,                0.80108,                0.71206,                 1.0597,                0.94178,                0.96764,                 0.9814,                0.81506,                0.74549,                 0.5772,                  1.058,             0.00060974,             0.00060974,             0.00060974
                     61,                0.79406,                0.75758,                 1.0752,                0.93333,                0.97393,                0.98164,                0.82273,                0.72641,                0.59751,                 1.0524,             0.00060797,             0.00060797,             0.00060797
                     62,                0.81474,                0.68772,                 1.0684,                0.95644,                0.98468,                  0.991,                0.83061,                0.73726,                 0.5694,                 1.0475,              0.0006062,              0.0006062,              0.0006062
                     63,                0.78221,                0.73275,                  1.078,                0.94077,                0.97206,                 0.9853,                0.82671,                0.74547,                0.57145,                 1.0678,             0.00060444,             0.00060444,             0.00060444
                     64,                0.84714,                0.70358,                 1.0928,                0.97098,                0.94443,                0.98377,                0.81942,                0.73465,                0.61176,                 1.0612,             0.00060267,             0.00060267,             0.00060267
                     65,                0.82596,                0.73023,                  1.091,                0.96645,                0.95107,                0.98568,                0.82305,                0.76401,                0.61402,                 1.0746,              0.0006009,              0.0006009,              0.0006009
                     66,                0.79379,                0.69052,                 1.0853,                0.93567,                0.95513,                0.98444,                0.82825,                0.72708,                0.57985,                 1.0503,             0.00059914,             0.00059914,             0.00059914
                     67,                0.83809,                0.75641,                 1.1256,                0.94119,                 0.9565,                0.98376,                0.81738,                0.71378,                0.58498,                 1.0425,             0.00059737,             0.00059737,             0.00059737
                     68,                0.75804,                0.70607,                 1.0574,                0.94735,                0.97252,                0.98755,                0.82902,                0.72194,                 0.5756,                 1.0527,              0.0005956,              0.0005956,              0.0005956
                     69,                0.81181,                0.74659,                 1.0655,                0.92956,                0.96002,                0.98292,                0.81908,                0.74878,                0.61201,                 1.0756,             0.00059383,             0.00059383,             0.00059383
                     70,                0.73892,                0.63098,                 1.0112,                0.93592,                0.95083,                0.98608,                0.83128,                0.72441,                0.58304,                 1.0691,             0.00059207,             0.00059207,             0.00059207
                     71,                0.75505,                0.66363,                 1.0458,                0.95298,                 0.9855,                0.99091,                0.84661,                0.69123,                0.55057,                 1.0347,              0.0005903,              0.0005903,              0.0005903
                     72,                0.76513,                0.63303,                 1.0149,                0.96297,                 0.9879,                0.98947,                0.84643,                0.66991,                0.51769,                 1.0104,             0.00058853,             0.00058853,             0.00058853
                     73,                0.79684,                0.67762,                 1.0661,                0.97068,                0.97454,                0.98789,                0.82977,                0.73515,                0.54234,                 1.0564,             0.00058677,             0.00058677,             0.00058677
                     74,                0.79656,                 0.6728,                 1.1095,                0.97951,                0.97927,                0.99216,                0.84302,                0.68681,                0.54144,                 1.0365,               0.000585,               0.000585,               0.000585
                     75,                0.75619,                0.63721,                 1.0534,                0.96504,                 0.9769,                 0.9909,                0.85213,                 0.6625,                0.51767,                 1.0146,             0.00058323,             0.00058323,             0.00058323
                     76,                0.71278,                0.58096,                 1.0012,                0.95832,                0.97794,                0.98847,                 0.8398,                0.72545,                0.54235,                 1.0508,             0.00058146,             0.00058146,             0.00058146
                     77,                0.95162,                0.82164,                  1.289,                0.96156,                0.98743,                0.99308,                0.85002,                0.67107,                0.53676,                 1.0234,              0.0005797,              0.0005797,              0.0005797
                     78,                0.76485,                0.63867,                   1.03,                0.96845,                0.98136,                0.99335,                0.85136,                0.68119,                0.57175,                 1.0359,             0.00057793,             0.00057793,             0.00057793
                     79,                0.75593,                0.61191,                 1.0487,                0.97494,                0.97885,                0.99171,                0.84393,                0.70367,                0.51983,                 1.0378,             0.00057616,             0.00057616,             0.00057616
                     80,                0.77623,                0.62972,                 1.0321,                 0.9734,                0.97854,                0.99074,                0.84555,                0.68538,                0.50737,                 1.0236,              0.0005744,              0.0005744,              0.0005744
                     81,                 0.7334,                0.67123,                  1.056,                0.96627,                0.97875,                0.98924,                0.85168,                0.68155,                0.50703,                 1.0208,             0.00057263,             0.00057263,             0.00057263
                     82,                0.73674,                0.60836,                  1.014,                0.96224,                0.97316,                0.98897,                0.85888,                0.66752,                0.52246,                 1.0111,             0.00057086,             0.00057086,             0.00057086
                     83,                0.75507,                 0.6611,                 1.0402,                0.97304,                0.97514,                0.99104,                0.85602,                0.65677,                 0.5338,                 1.0024,             0.00056909,             0.00056909,             0.00056909
                     84,                0.76477,                0.67497,                 1.0535,                0.96825,                0.96306,                0.98804,                0.85555,                0.65616,                0.56887,                  1.016,             0.00056733,             0.00056733,             0.00056733
                     85,                0.72323,                0.68359,                 1.0556,                0.94778,                0.97254,                0.98487,                0.85741,                 0.6589,                0.59229,                 1.0151,             0.00056556,             0.00056556,             0.00056556
                     86,                0.69044,                0.57297,                 1.0073,                0.96542,                0.97038,                0.98843,                0.86282,                0.66248,                0.52651,                 1.0193,             0.00056379,             0.00056379,             0.00056379
                     87,                0.82487,                0.71968,                 1.1347,                0.96065,                0.97306,                0.98929,                0.86363,                0.63311,                0.52115,                0.99451,             0.00056203,             0.00056203,             0.00056203
                     88,                0.67355,                0.54865,                0.98278,                0.97054,                0.96485,                0.98935,                0.86331,                0.64768,                0.51303,                0.99933,             0.00056026,             0.00056026,             0.00056026
                     89,                 0.7119,                0.64148,                  1.022,                 0.9822,                0.95808,                0.99263,                0.86444,                 0.6485,                0.50152,                0.99744,             0.00055849,             0.00055849,             0.00055849
                     90,                0.70102,                0.57723,                 1.0207,                0.97388,                0.97371,                0.98941,                0.86599,                0.64981,                0.52722,                0.99925,             0.00055672,             0.00055672,             0.00055672
                     91,                0.74014,                0.60575,                 1.0139,                0.97905,                0.96577,                  0.988,                0.86168,                0.64022,                0.51405,                 1.0053,             0.00055496,             0.00055496,             0.00055496
                     92,                0.72144,                0.57338,                 1.0104,                0.95804,                0.97292,                0.98844,                0.86467,                0.62829,                 0.4816,                0.98545,             0.00055319,             0.00055319,             0.00055319
                     93,                0.69946,                0.56639,                0.99746,                0.96296,                0.96591,                0.98784,                0.86771,                0.60276,                0.47977,                0.97327,             0.00055142,             0.00055142,             0.00055142
                     94,                0.74332,                0.59808,                  1.054,                0.98309,                0.97335,                0.99053,                0.87051,                0.59889,                 0.4659,                0.96398,             0.00054966,             0.00054966,             0.00054966
                     95,                 0.6783,                0.59193,                0.99473,                0.97743,                0.96853,                0.99145,                0.87925,                0.60563,                0.46423,                0.97328,             0.00054789,             0.00054789,             0.00054789
                     96,                0.63409,                0.51283,                 0.9793,                0.98024,                0.96886,                0.99042,                 0.8724,                0.62459,                0.47602,                0.99105,             0.00054612,             0.00054612,             0.00054612
                     97,                0.69478,                0.59208,                0.99547,                0.96466,                0.97799,                0.99156,                0.87523,                0.60743,                 0.4679,                0.99009,             0.00054435,             0.00054435,             0.00054435
                     98,                0.68934,                0.55916,                 1.0056,                0.96728,                0.97654,                0.99224,                0.87436,                0.62241,                 0.4969,                 1.0015,             0.00054259,             0.00054259,             0.00054259
                     99,                0.68627,                0.54697,                 1.0021,                0.96732,                0.98379,                0.99147,                0.87842,                0.59226,                0.48789,                 0.9737,             0.00054082,             0.00054082,             0.00054082
                    100,                0.67254,                0.55624,                 1.0094,                0.97628,                0.98696,                0.99231,                0.87567,                0.59688,                0.46083,                0.97098,             0.00053905,             0.00053905,             0.00053905
                    101,                0.73055,                0.60132,                 1.0395,                0.98244,                0.99325,                0.99399,                0.88866,                0.57836,                0.44148,                0.95811,             0.00053728,             0.00053728,             0.00053728
                    102,                0.65914,                  0.517,                0.97644,                 0.9816,                0.98699,                0.99272,                0.87581,                0.60705,                0.44175,                0.97324,             0.00053552,             0.00053552,             0.00053552
                    103,                0.67233,                0.57221,                 1.0015,                 0.9799,                0.98725,                0.99228,                0.88283,                0.58791,                 0.4378,                0.96556,             0.00053375,             0.00053375,             0.00053375
                    104,                0.70285,                0.54643,                0.98534,                0.98351,                0.98934,                0.99328,                0.87609,                0.61177,                0.44737,                0.97553,             0.00053198,             0.00053198,             0.00053198
                    105,                0.67055,                0.52894,                0.99621,                0.98205,                0.98612,                0.99327,                 0.8808,                0.58009,                0.43718,                0.95847,             0.00053022,             0.00053022,             0.00053022
                    106,                 0.6792,                0.51105,                 1.0088,                0.98316,                0.98614,                0.99377,                0.89084,                0.57475,                 0.4323,                0.95977,             0.00052845,             0.00052845,             0.00052845
                    107,                0.68029,                0.52902,                0.99175,                 0.9788,                0.99171,                0.99372,                 0.8918,                0.58608,                0.43576,                0.96149,             0.00052668,             0.00052668,             0.00052668
                    108,                0.63509,                0.53613,                0.99397,                0.98622,                 0.9878,                0.99382,                0.88971,                0.55675,                0.41973,                 0.9526,             0.00052491,             0.00052491,             0.00052491
                    109,                0.62333,                0.50393,                0.99744,                0.98126,                0.99632,                0.99394,                0.89037,                0.54705,                0.41799,                0.94767,             0.00052315,             0.00052315,             0.00052315
                    110,                0.66141,                0.51856,                0.96958,                0.98524,                0.99526,                0.99445,                0.89247,                0.55915,                0.41166,                0.94821,             0.00052138,             0.00052138,             0.00052138
                    111,                0.67012,                0.54154,                 1.0003,                 0.9828,                0.98962,                0.99443,                0.89478,                0.55005,                0.40793,                0.94588,             0.00051961,             0.00051961,             0.00051961
                    112,                0.68714,                0.55066,                 1.0235,                 0.9903,                0.98934,                0.99456,                0.89409,                 0.5765,                0.41941,                0.95866,             0.00051785,             0.00051785,             0.00051785
                    113,                0.70234,                0.60408,                 1.0215,                0.97959,                0.99052,                0.99382,                0.89419,                 0.5433,                0.41079,                0.95423,             0.00051608,             0.00051608,             0.00051608
                    114,                0.62475,                0.49821,                0.98481,                0.98351,                0.99426,                 0.9931,                0.89719,                0.52914,                0.40802,                0.94325,             0.00051431,             0.00051431,             0.00051431
                    115,                0.55834,                0.44335,                0.95008,                0.98757,                0.98917,                0.99451,                0.89761,                0.53163,                 0.4105,                0.94223,             0.00051254,             0.00051254,             0.00051254
                    116,                0.65711,                0.51741,                0.98843,                0.98692,                0.99527,                0.99475,                 0.8981,                0.53117,                0.40949,                0.94158,             0.00051078,             0.00051078,             0.00051078
                    117,                0.62909,                0.59789,                0.96232,                0.99124,                0.98119,                0.99436,                 0.9015,                0.53918,                0.40752,                0.94736,             0.00050901,             0.00050901,             0.00050901
                    118,                0.65769,                0.49811,                 1.0018,                0.96688,                0.99289,                 0.9931,                 0.8994,                0.54339,                0.42261,                0.95835,             0.00050724,             0.00050724,             0.00050724
                    119,                 0.6305,                0.50249,                0.96339,                0.98249,                0.98498,                0.99216,                0.89592,                0.56658,                0.42943,                0.96356,             0.00050548,             0.00050548,             0.00050548
                    120,                0.67821,                 0.5493,                0.99831,                 0.9811,                0.98795,                0.99286,                0.89975,                0.53671,                0.41845,                0.95815,             0.00050371,             0.00050371,             0.00050371
                    121,                0.62248,                0.53792,                0.98875,                0.98507,                0.99072,                0.99419,                0.90971,                0.50712,                0.40086,                0.93736,             0.00050194,             0.00050194,             0.00050194
                    122,                0.62413,                  0.497,                0.99228,                0.98339,                0.99519,                0.99438,                0.91051,                0.51411,                0.39573,                0.93849,             0.00050017,             0.00050017,             0.00050017
                    123,                0.60071,                0.48156,                0.97074,                0.97925,                0.99421,                0.99434,                0.90685,                0.52718,                0.39506,                0.94043,             0.00049841,             0.00049841,             0.00049841
                    124,                0.63237,                 0.4857,                0.97693,                0.97679,                0.99349,                0.99436,                0.90496,                0.53352,                0.41274,                0.94382,             0.00049664,             0.00049664,             0.00049664
                    125,                0.60379,                0.47163,                 0.9423,                0.97708,                0.98837,                0.99215,                0.90728,                0.50688,                0.39999,                0.93366,             0.00049487,             0.00049487,             0.00049487
                    126,                0.64225,                0.50334,                 1.0098,                0.98871,                0.99625,                0.99488,                0.90614,                0.52559,                0.39003,                0.93022,             0.00049311,             0.00049311,             0.00049311
                    127,                 0.6466,                0.49883,                0.96619,                0.98648,                0.99485,                0.99438,                0.90566,                0.54213,                0.38706,                0.93881,             0.00049134,             0.00049134,             0.00049134
                    128,                0.60784,                 0.4728,                0.95472,                0.99045,                0.98766,                0.99408,                0.90265,                0.53368,                0.40264,                 0.9402,             0.00048957,             0.00048957,             0.00048957
                    129,                0.62334,                0.53061,                0.97108,                  0.993,                0.98379,                0.99464,                0.90614,                0.51519,                0.38942,                0.93401,              0.0004878,              0.0004878,              0.0004878
                    130,                0.62749,                0.51897,                0.98857,                0.97707,                0.98655,                0.99411,                0.90492,                0.51631,                0.40768,                0.93041,             0.00048604,             0.00048604,             0.00048604
                    131,                0.62317,                0.53129,                0.99343,                0.98286,                0.99376,                0.99401,                0.90938,                0.51034,                0.39456,                0.93252,             0.00048427,             0.00048427,             0.00048427
                    132,                0.64714,                0.59696,                 1.0128,                0.98668,                0.99408,                0.99402,                0.91222,                0.51322,                0.38337,                0.93023,              0.0004825,              0.0004825,              0.0004825
                    133,                 0.5843,                0.46827,                0.95248,                0.98929,                0.99308,                0.99466,                0.90562,                0.51672,                0.37936,                0.92671,             0.00048074,             0.00048074,             0.00048074
                    134,                0.63537,                0.58206,                   1.01,                0.98492,                0.99488,                0.99469,                0.90403,                0.52505,                0.37858,                0.93633,             0.00047897,             0.00047897,             0.00047897
                    135,                 0.6094,                 0.4739,                0.96317,                0.98844,                0.98873,                0.99457,                0.91592,                0.50064,                0.37539,                0.92265,              0.0004772,              0.0004772,              0.0004772
                    136,                0.59302,                0.50437,                0.96541,                0.99126,                0.99438,                0.99488,                0.91468,                0.48469,                0.37265,                0.91443,             0.00047543,             0.00047543,             0.00047543
                    137,                0.61051,                0.54268,                 1.0052,                0.98151,                0.99645,                0.99465,                0.90959,                0.49816,                0.39539,                0.92846,             0.00047367,             0.00047367,             0.00047367
                    138,                0.57071,                0.46326,                0.94513,                0.98973,                  0.991,                0.99479,                0.91291,                0.48702,                0.37522,                0.91997,              0.0004719,              0.0004719,              0.0004719
                    139,                0.63787,                0.51102,                0.97055,                0.98801,                0.99289,                0.99466,                0.91151,                0.49033,                0.37536,                 0.9179,             0.00047013,             0.00047013,             0.00047013
                    140,                 0.5883,                0.45405,                0.95824,                0.98525,                0.98815,                0.99445,                0.91062,                 0.5027,                0.38917,                0.92469,             0.00046837,             0.00046837,             0.00046837
                    141,                0.60003,                0.47668,                0.98812,                0.98801,                0.99209,                0.99476,                0.91028,                0.49883,                0.37646,                0.92299,              0.0004666,              0.0004666,              0.0004666
                    142,                0.59096,                 0.4555,                0.96575,                0.99649,                0.99317,                0.99495,                0.91119,                0.50295,                0.37803,                0.93536,             0.00046483,             0.00046483,             0.00046483
                    143,                0.57915,                0.47935,                0.96663,                0.99743,                 0.9893,                0.99483,                0.91222,                0.49056,                0.38744,                0.93208,             0.00046306,             0.00046306,             0.00046306
                    144,                0.62251,                0.45479,                0.94878,                 0.9853,                0.98573,                0.99449,                 0.9035,                0.50511,                0.39902,                0.93966,              0.0004613,              0.0004613,              0.0004613
                    145,                 0.5723,                0.46212,                0.94628,                0.99037,                0.99052,                 0.9945,                0.92266,                 0.4756,                0.36944,                0.92545,             0.00045953,             0.00045953,             0.00045953
                    146,                0.60793,                0.45649,                0.95287,                0.99067,                  0.994,                0.99453,                0.91829,                0.47558,                0.36128,                0.92206,             0.00045776,             0.00045776,             0.00045776
                    147,                0.52761,                0.42429,                0.92842,                0.98801,                0.99272,                0.99403,                0.92166,                0.47063,                 0.3572,                0.91578,               0.000456,               0.000456,               0.000456
                    148,                 0.5592,                 0.4477,                0.93521,                0.98961,                0.99419,                0.99409,                0.91787,                0.46383,                0.36112,                0.91073,             0.00045423,             0.00045423,             0.00045423
                    149,                0.60132,                0.48157,                0.97784,                0.98531,                0.99376,                0.99306,                0.91745,                0.48404,                0.36349,                0.91007,             0.00045246,             0.00045246,             0.00045246
                    150,                0.61851,                0.49781,                0.98749,                0.98856,                0.99241,                0.99441,                0.91989,                0.49342,                0.36051,                0.91087,             0.00045069,             0.00045069,             0.00045069
                    151,                0.62858,                0.49205,                0.99038,                0.98864,                0.99258,                0.99414,                0.91872,                0.48099,                0.36012,                 0.9111,             0.00044893,             0.00044893,             0.00044893
                    152,                0.63795,                0.48176,                0.96493,                0.98782,                0.99648,                0.99467,                0.92519,                0.45345,                0.35678,                0.89679,             0.00044716,             0.00044716,             0.00044716
                    153,                0.56027,                0.41805,                0.94608,                0.98342,                0.99882,                0.99465,                0.92272,                0.46042,                0.36605,                0.90271,             0.00044539,             0.00044539,             0.00044539
                    154,                0.56159,                0.43286,                0.93823,                0.98814,                0.99475,                0.99399,                0.91497,                0.48614,                0.37445,                0.91548,             0.00044363,             0.00044363,             0.00044363
                    155,                0.61011,                0.44815,                0.96791,                0.98628,                0.99763,                0.99448,                0.92118,                0.45968,                0.36263,                0.90824,             0.00044186,             0.00044186,             0.00044186
                    156,                0.57278,                0.42253,                0.93371,                0.98794,                0.99763,                0.99383,                0.92562,                0.47105,                0.35528,                 0.9182,             0.00044009,             0.00044009,             0.00044009
                    157,                0.56936,                 0.4545,                0.94245,                0.98691,                0.99729,                0.99437,                0.93365,                0.45924,                0.35443,                0.91552,             0.00043832,             0.00043832,             0.00043832
