                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     41,                0.86549,                0.83874,                 1.1085,                0.88556,                0.84002,                0.93697,                0.72693,                0.85749,                0.93166,                 1.1501,             0.00064331,             0.00064331,             0.00064331
                     42,                 0.9066,                0.73399,                 1.1036,                0.86492,                0.88037,                 0.9151,                0.70624,                0.86122,                0.93109,                 1.1634,             0.00064155,             0.00064155,             0.00064155
                     43,                0.99238,                0.86933,                 1.1921,                0.89489,                0.83707,                0.92963,                0.72323,                0.85105,                0.95861,                 1.1305,             0.00063978,             0.00063978,             0.00063978
                     44,                0.88921,                 0.7298,                 1.0977,                 0.9124,                0.84668,                0.92942,                0.73147,                0.80972,                0.82352,                 1.0913,             0.00063801,             0.00063801,             0.00063801
                     45,                0.85889,                0.70578,                 1.0496,                0.87788,                0.88781,                0.93389,                0.72962,                0.82217,                0.75573,                 1.1107,             0.00063625,             0.00063625,             0.00063625
                     46,                0.92998,                0.78323,                 1.1303,                 0.7947,                0.82775,                0.86448,                0.66359,                0.84393,                0.81024,                 1.1132,             0.00063448,             0.00063448,             0.00063448
                     47,                 0.8939,                0.75945,                  1.072,                0.91424,                0.90138,                0.95266,                0.74655,                0.80294,                0.77859,                 1.0968,             0.00063271,             0.00063271,             0.00063271
                     48,                0.86096,                0.73093,                 1.0782,                0.93134,                0.93294,                0.97656,                0.77198,                0.83078,                0.76735,                 1.1124,             0.00063094,             0.00063094,             0.00063094
                     49,                0.91476,                 0.7753,                 1.1176,                 0.9172,                 0.9289,                0.95653,                0.75884,                0.82611,                0.71458,                 1.1207,             0.00062918,             0.00062918,             0.00062918
                     50,                 0.8644,                 0.7127,                 1.0686,                0.91649,                0.93257,                0.97017,                0.77672,                0.78806,                0.65008,                 1.0869,             0.00062741,             0.00062741,             0.00062741
                     51,                0.84878,                0.69233,                 1.0822,                0.93282,                0.92763,                0.96311,                0.77565,                0.79527,                0.64048,                 1.0782,             0.00062564,             0.00062564,             0.00062564
                     52,                0.88839,                0.72188,                 1.1053,                0.93794,                0.91803,                0.96558,                  0.775,                0.78317,                0.62464,                 1.0795,             0.00062388,             0.00062388,             0.00062388
                     53,                0.89498,                 0.7762,                 1.0959,                0.96875,                0.90796,                0.97098,                0.78571,                0.77301,                0.63043,                  1.067,             0.00062211,             0.00062211,             0.00062211
                     54,                0.86551,                0.66824,                 1.0323,                0.92713,                0.92649,                0.96608,                0.78002,                0.78002,                0.60464,                 1.0612,             0.00062034,             0.00062034,             0.00062034
                     55,                0.84256,                0.63618,                   1.06,                0.94113,                0.95367,                0.97592,                0.80682,                0.74158,                0.56635,                 1.0418,             0.00061857,             0.00061857,             0.00061857
                     56,                0.85697,                0.68839,                   1.12,                0.95318,                0.94899,                0.97852,                0.80433,                0.72479,                0.56767,                  1.027,             0.00061681,             0.00061681,             0.00061681
                     57,                  0.854,                0.74324,                 1.0952,                 0.9558,                0.93075,                0.97992,                0.79904,                0.74064,                0.56983,                 1.0411,             0.00061504,             0.00061504,             0.00061504
                     58,                0.76999,                0.63683,                 1.0532,                0.93362,                0.94852,                0.97501,                0.79228,                0.75269,                0.60744,                  1.047,             0.00061327,             0.00061327,             0.00061327
                     59,                0.85737,                0.77813,                 1.1361,                0.94542,                0.95066,                0.97836,                0.79437,                0.76136,                0.67095,                 1.0761,             0.00061151,             0.00061151,             0.00061151
                     60,                0.84042,                0.63208,                  1.047,                0.93068,                0.95714,                0.97951,                0.80216,                0.72908,                0.57395,                 1.0373,             0.00060974,             0.00060974,             0.00060974
                     61,                0.88769,                 0.6887,                 1.0691,                0.95561,                0.96663,                0.98539,                0.81059,                0.73984,                0.54597,                 1.0451,             0.00060797,             0.00060797,             0.00060797
                     62,                0.90814,                0.68879,                 1.1003,                0.95905,                0.95427,                0.98177,                0.80978,                0.72688,                0.55024,                 1.0547,              0.0006062,              0.0006062,              0.0006062
                     63,                0.92813,                0.79473,                 1.1099,                0.95974,                0.94489,                0.97774,                0.81342,                0.71892,                0.56366,                 1.0297,             0.00060444,             0.00060444,             0.00060444
                     64,                0.80452,                0.57009,                 1.0293,                0.97095,                0.94317,                0.98168,                0.81785,                0.71727,                0.53317,                  1.046,             0.00060267,             0.00060267,             0.00060267
                     65,                0.81644,                0.65333,                 1.0662,                0.97359,                0.94724,                0.98627,                0.82202,                 0.6997,                0.52691,                 1.0322,              0.0006009,              0.0006009,              0.0006009
                     66,                 0.7913,                0.65388,                 1.0418,                0.94962,                0.94364,                0.97388,                0.80995,                0.71786,                0.55253,                  1.034,             0.00059914,             0.00059914,             0.00059914
                     67,                0.76531,                0.57229,                 1.0059,                0.94405,                0.96089,                0.97703,                 0.8168,                0.69478,                 0.5291,                 1.0194,             0.00059737,             0.00059737,             0.00059737
                     68,                0.87311,                0.65113,                 1.1002,                0.95221,                0.96651,                0.98673,                0.83074,                0.68403,                0.51998,                 1.0204,              0.0005956,              0.0005956,              0.0005956
                     69,                0.88455,                0.71493,                 1.1448,                0.95472,                0.97055,                0.98659,                0.83028,                0.66659,                0.52439,                 1.0172,             0.00059383,             0.00059383,             0.00059383
                     70,                0.69378,                0.59572,                  1.039,                0.96394,                0.97222,                0.98818,                0.83583,                0.66463,                0.47842,                  1.006,             0.00059207,             0.00059207,             0.00059207
                     71,                0.71601,                 0.5501,                0.97653,                0.95774,                 0.9771,                0.98797,                0.84036,                 0.6661,                0.50355,                 1.0058,              0.0005903,              0.0005903,              0.0005903
                     72,                0.79377,                0.62761,                 1.0342,                0.97865,                0.96647,                0.99095,                 0.8406,                0.66216,                0.49493,                 1.0079,             0.00058853,             0.00058853,             0.00058853
                     73,                0.72422,                0.59787,                 1.0077,                0.96565,                0.97447,                0.97988,                0.82968,                0.65972,                0.55058,                0.99657,             0.00058677,             0.00058677,             0.00058677
                     74,                0.72737,                0.59719,                 1.0019,                0.94482,                0.92926,                0.97501,                0.80899,                0.71413,                0.61953,                 1.0508,               0.000585,               0.000585,               0.000585
                     75,                0.78444,                0.62575,                 1.0479,                 0.9566,                0.95471,                0.97859,                0.81462,                 0.7098,                0.53753,                 1.0304,             0.00058323,             0.00058323,             0.00058323
                     76,                  0.764,                0.59759,                 1.0204,                0.98295,                0.97134,                0.98837,                0.83876,                0.67807,                0.48427,                  1.011,             0.00058146,             0.00058146,             0.00058146
                     77,                0.80109,                0.64613,                  1.083,                0.95968,                0.97297,                0.98752,                0.84672,                0.64363,                0.48418,                0.99264,              0.0005797,              0.0005797,              0.0005797
                     78,                0.77473,                0.60641,                 1.0493,                0.95077,                0.96351,                0.98358,                0.83668,                0.64079,                0.51391,                0.99685,             0.00057793,             0.00057793,             0.00057793
                     79,                0.84296,                0.63899,                 1.0902,                0.95451,                0.95577,                0.98029,                0.82564,                0.65602,                0.51691,                 1.0067,             0.00057616,             0.00057616,             0.00057616
                     80,                0.78131,                0.66772,                 1.0514,                0.95123,                 0.9548,                0.98021,                0.83048,                0.65516,                0.51708,                 1.0111,              0.0005744,              0.0005744,              0.0005744
                     81,                 0.7101,                0.59842,                 1.0365,                0.94882,                0.97573,                0.98596,                0.84187,                0.65241,                0.48918,                 1.0019,             0.00057263,             0.00057263,             0.00057263
                     82,                0.72699,                0.57702,                0.99835,                0.93899,                0.97945,                0.98741,                0.84969,                0.63625,                0.46919,                 0.9941,             0.00057086,             0.00057086,             0.00057086
                     83,                0.76991,                0.56411,                 1.0309,                0.96715,                0.98506,                0.98804,                0.83535,                0.67171,                0.48344,                 1.0107,             0.00056909,             0.00056909,             0.00056909
                     84,                0.74097,                0.66055,                 1.0539,                0.94496,                0.97861,                0.98904,                0.84395,                0.67467,                0.47351,                 1.0163,             0.00056733,             0.00056733,             0.00056733
                     85,                0.76218,                0.57409,                 1.0501,                0.95321,                 0.9663,                0.98761,                0.84693,                0.65543,                 0.4911,                 1.0139,             0.00056556,             0.00056556,             0.00056556
                     86,                0.78697,                0.68209,                 1.0544,                0.95662,                0.96925,                0.98356,                0.84803,                0.63565,                0.49811,                 0.9968,             0.00056379,             0.00056379,             0.00056379
                     87,                0.76628,                0.64911,                 1.0578,                0.96618,                0.97111,                 0.9894,                0.85435,                0.65602,                0.45406,                0.98996,             0.00056203,             0.00056203,             0.00056203
                     88,                 0.7953,                0.60578,                 1.0522,                0.97615,                0.98407,                0.99125,                0.85106,                0.63292,                0.44744,                0.97174,             0.00056026,             0.00056026,             0.00056026
                     89,                0.68461,                0.53745,                0.99339,                0.98054,                0.98692,                0.98914,                0.85549,                0.60409,                0.42996,                0.96129,             0.00055849,             0.00055849,             0.00055849
                     90,                0.69774,                0.62826,                 1.0429,                0.97933,                0.97673,                0.98993,                0.86479,                0.60734,                0.42386,                0.96299,             0.00055672,             0.00055672,             0.00055672
                     91,                0.68789,                0.52703,                0.98284,                0.97945,                0.96525,                0.99086,                0.86054,                0.63234,                0.44724,                 0.9886,             0.00055496,             0.00055496,             0.00055496
                     92,                0.76917,                0.62334,                  1.052,                0.97707,                 0.9805,                0.99303,                0.86706,                0.59032,                0.44328,                0.95449,             0.00055319,             0.00055319,             0.00055319
                     93,                0.83501,                0.69531,                 1.0957,                0.97532,                0.97154,                0.99212,                0.85735,                0.60539,                0.43306,                0.96053,             0.00055142,             0.00055142,             0.00055142
                     94,                0.68052,                0.62962,                 1.0164,                0.97858,                0.97366,                0.98953,                0.85457,                0.61808,                0.45273,                0.97931,             0.00054966,             0.00054966,             0.00054966
                     95,                0.69383,                0.54598,                0.96603,                0.97777,                 0.9826,                0.98899,                0.85728,                0.61399,                0.44205,                0.97154,             0.00054789,             0.00054789,             0.00054789
                     96,                0.70743,                0.55112,                0.99229,                0.98764,                0.98898,                0.99067,                0.86342,                0.58473,                0.41478,                0.95374,             0.00054612,             0.00054612,             0.00054612
                     97,                0.71108,                0.58995,                 1.0243,                0.98008,                0.98502,                0.99167,                0.86361,                0.59306,                0.41804,                0.95839,             0.00054435,             0.00054435,             0.00054435
                     98,                0.62178,                0.52233,                 0.9986,                0.98391,                0.97864,                0.99151,                0.86459,                0.57813,                0.42961,                 0.9566,             0.00054259,             0.00054259,             0.00054259
                     99,                0.68337,                0.50857,                0.96326,                0.97302,                0.98457,                0.99135,                0.85373,                0.59132,                0.43216,                 0.9656,             0.00054082,             0.00054082,             0.00054082
                    100,                 0.6911,                 0.5347,                0.98333,                  0.979,                0.98415,                0.99238,                 0.8597,                0.57773,                0.41658,                0.95466,             0.00053905,             0.00053905,             0.00053905
                    101,                0.68031,                0.48121,                0.97671,                0.98614,                0.98628,                0.99311,                0.87038,                0.57297,                  0.405,                0.95073,             0.00053728,             0.00053728,             0.00053728
                    102,                0.73096,                  0.538,                 1.0042,                0.98246,                0.98802,                0.99294,                0.86977,                0.57126,                0.40575,                0.94999,             0.00053552,             0.00053552,             0.00053552
                    103,                 0.6884,                0.50524,                 0.9805,                0.97688,                0.98877,                0.99281,                0.87336,                0.57172,                0.40186,                0.94696,             0.00053375,             0.00053375,             0.00053375
                    104,                0.76278,                0.59719,                 1.0504,                0.96921,                0.98972,                0.99043,                0.86609,                0.58184,                0.40465,                0.94784,             0.00053198,             0.00053198,             0.00053198
                    105,                0.70962,                0.52564,                0.97549,                0.98238,                0.98875,                0.99348,                0.87112,                0.57476,                0.40052,                0.93961,             0.00053022,             0.00053022,             0.00053022
                    106,                0.65433,                0.54395,                 1.0142,                 0.9792,                0.98835,                0.99222,                 0.8795,                0.53965,                 0.3941,                0.93104,             0.00052845,             0.00052845,             0.00052845
                    107,                0.63389,                0.49553,                0.97394,                0.97115,                0.98898,                 0.9927,                0.88029,                0.54832,                0.40692,                0.93653,             0.00052668,             0.00052668,             0.00052668
                    108,                 0.6607,                0.52468,                0.99444,                0.97739,                 0.9883,                0.99127,                0.88668,                0.55082,                 0.4117,                0.94138,             0.00052491,             0.00052491,             0.00052491
                    109,                0.64886,                0.49234,                0.96959,                0.97088,                0.99017,                0.99375,                0.88288,                0.56117,                0.38582,                0.94554,             0.00052315,             0.00052315,             0.00052315
                    110,                0.61063,                0.47697,                0.93653,                0.97339,                0.99199,                0.99361,                0.88525,                0.54196,                0.37779,                 0.9438,             0.00052138,             0.00052138,             0.00052138
                    111,                0.67227,                0.46338,                0.96004,                0.98259,                0.98419,                0.99281,                0.88776,                0.53843,                0.39797,                 0.9389,             0.00051961,             0.00051961,             0.00051961
                    112,                0.70099,                0.57883,                 1.0555,                0.98161,                0.97852,                0.99225,                  0.885,                0.52754,                0.38318,                0.93293,             0.00051785,             0.00051785,             0.00051785
                    113,                0.66195,                 0.4621,                0.95829,                0.98192,                0.98344,                  0.991,                0.89022,                0.53182,                0.38728,                 0.9265,             0.00051608,             0.00051608,             0.00051608
                    114,                0.68952,                0.49556,                0.99426,                0.99156,                0.98615,                0.99355,                0.88907,                0.53568,                0.38629,                0.93245,             0.00051431,             0.00051431,             0.00051431
                    115,                 0.6993,                0.53693,                0.99572,                 0.9908,                0.99041,                 0.9934,                0.89013,                0.53199,                0.36844,                0.92305,             0.00051254,             0.00051254,             0.00051254
                    116,                0.59738,                0.43061,                0.94571,                0.98858,                0.98905,                 0.9938,                0.89805,                0.51459,                0.36505,                0.91768,             0.00051078,             0.00051078,             0.00051078
                    117,                0.61471,                0.50984,                0.98121,                0.99238,                0.98951,                0.99437,                0.89248,                0.51041,                0.36314,                 0.9128,             0.00050901,             0.00050901,             0.00050901
                    118,                0.59188,                0.48107,                0.97262,                0.98947,                0.99114,                0.99454,                0.89827,                0.50106,                0.35483,                0.91422,             0.00050724,             0.00050724,             0.00050724
                    119,                0.58597,                0.51001,                0.95316,                0.98287,                0.98932,                0.99337,                0.89435,                0.50627,                0.37276,                0.91863,             0.00050548,             0.00050548,             0.00050548
                    120,                0.71091,                0.57482,                 1.0295,                0.97742,                0.98505,                0.99195,                0.88843,                0.53217,                 0.3856,                0.93112,             0.00050371,             0.00050371,             0.00050371
                    121,                0.69776,                0.54707,                0.98021,                0.96923,                0.98246,                0.99352,                 0.8885,                0.52428,                0.38307,                0.92575,             0.00050194,             0.00050194,             0.00050194
                    122,                 0.6832,                0.54875,                0.99342,                 0.9699,                0.99252,                0.99294,                0.88608,                0.52807,                0.40693,                0.92551,             0.00050017,             0.00050017,             0.00050017
                    123,                0.65606,                 0.4991,                0.96626,                0.98572,                0.98405,                0.99357,                 0.8845,                  0.546,                0.41376,                0.93535,             0.00049841,             0.00049841,             0.00049841
                    124,                0.60231,                0.47303,                0.95067,                0.98744,                0.99733,                0.99318,                0.89265,                0.50163,                0.37374,                0.91875,             0.00049664,             0.00049664,             0.00049664
                    125,                0.57288,                0.44667,                0.92231,                0.97039,                0.99319,                0.99138,                0.89134,                0.51835,                 0.3865,                0.92485,             0.00049487,             0.00049487,             0.00049487
                    126,                0.64545,                 0.5822,                 1.0336,                0.98637,                 0.9935,                0.99216,                0.89475,                0.50434,                0.37338,                0.91297,             0.00049311,             0.00049311,             0.00049311
                    127,                0.58817,                0.46038,                0.94395,                0.98718,                0.98443,                0.99203,                0.88984,                0.51316,                0.38533,                0.91597,             0.00049134,             0.00049134,             0.00049134
                    128,                 0.6467,                0.49332,                0.99382,                0.98705,                0.98907,                0.99229,                0.89457,                0.50591,                0.37642,                0.91395,             0.00048957,             0.00048957,             0.00048957
                    129,                0.70891,                0.51083,                  1.013,                0.97177,                0.98505,                0.98949,                0.88652,                0.52529,                0.38718,                0.91924,              0.0004878,              0.0004878,              0.0004878
                    130,                0.61293,                0.50181,                0.94298,                0.97369,                0.99179,                0.98928,                0.89305,                0.51463,                0.38628,                0.91707,             0.00048604,             0.00048604,             0.00048604
                    131,                0.64201,                0.49821,                0.99008,                 0.9808,                0.99528,                 0.9929,                0.90176,                0.50598,                0.36115,                0.91434,             0.00048427,             0.00048427,             0.00048427
                    132,                0.69203,                0.53673,                 1.0335,                0.98127,                0.98994,                0.99379,                0.89969,                0.50996,                0.36116,                 0.9094,              0.0004825,              0.0004825,              0.0004825
                    133,                0.61547,                0.48775,                0.98327,                  0.985,                0.99077,                0.99402,                0.89779,                0.50575,                0.36935,                 0.9088,             0.00048074,             0.00048074,             0.00048074
                    134,                0.66514,                0.51046,                 1.0073,                0.98125,                0.98559,                0.99358,                0.90009,                 0.4907,                0.36163,                0.90824,             0.00047897,             0.00047897,             0.00047897
                    135,                0.62049,                0.47745,                0.94239,                0.98083,                0.99278,                0.99219,                0.90553,                0.48031,                0.35646,                0.90041,              0.0004772,              0.0004772,              0.0004772
                    136,                0.59151,                0.43259,                0.93854,                0.98744,                0.98985,                0.99323,                0.90196,                0.47952,                0.34479,                0.90105,             0.00047543,             0.00047543,             0.00047543
                    137,                0.54664,                0.46412,                0.93804,                0.98744,                0.99183,                0.99361,                0.90341,                0.48288,                0.33982,                0.90002,             0.00047367,             0.00047367,             0.00047367
                    138,                0.66647,                0.48857,                0.94701,                0.98827,                0.99199,                0.99372,                0.90419,                 0.4805,                0.34313,                0.89606,              0.0004719,              0.0004719,              0.0004719
                    139,                0.55799,                 0.4542,                0.93572,                0.98783,                0.99217,                0.99419,                0.90621,                0.47295,                0.33437,                0.89278,             0.00047013,             0.00047013,             0.00047013
                    140,                0.58111,                0.43337,                0.97374,                0.98918,                0.99199,                0.99426,                0.90676,                 0.4807,                0.33712,                0.89702,             0.00046837,             0.00046837,             0.00046837
                    141,                0.64072,                0.51315,                0.96519,                0.98908,                0.99103,                0.99433,                0.90756,                0.47052,                0.34617,                0.89845,              0.0004666,              0.0004666,              0.0004666
                    142,                0.59328,                0.44902,                0.94516,                0.99257,                0.99466,                0.99479,                0.90979,                0.47118,                0.34687,                 0.8972,             0.00046483,             0.00046483,             0.00046483
                    143,                  0.559,                0.43905,                 0.9488,                0.98669,                0.99512,                0.99415,                0.91251,                0.46796,                0.33523,                0.90218,             0.00046306,             0.00046306,             0.00046306
                    144,                0.57103,                0.44139,                0.94075,                0.99451,                0.99261,                0.99352,                0.91456,                0.46602,                0.33298,                0.89684,              0.0004613,              0.0004613,              0.0004613
                    145,                0.58995,                0.46521,                0.98319,                0.99116,                0.99642,                0.99427,                0.90853,                0.48043,                0.34014,                 0.8931,             0.00045953,             0.00045953,             0.00045953
                    146,                0.62183,                0.43694,                0.94421,                0.98211,                0.99361,                0.99446,                0.91642,                0.46888,                0.33198,                0.88749,             0.00045776,             0.00045776,             0.00045776
                    147,                0.57849,                0.52624,                0.97871,                0.99229,                0.99466,                0.99444,                0.91619,                0.45418,                0.32265,                0.88567,               0.000456,               0.000456,               0.000456
                    148,                0.53629,                0.40052,                  0.911,                0.98626,                0.99411,                0.99452,                 0.9172,                0.45467,                0.32747,                0.88624,             0.00045423,             0.00045423,             0.00045423
                    149,                0.58226,                0.45503,                0.96152,                0.97855,                0.99316,                0.99281,                0.90107,                0.48998,                0.35207,                0.90648,             0.00045246,             0.00045246,             0.00045246
                    150,                0.60647,                 0.4201,                0.96331,                0.98653,                0.99357,                 0.9944,                0.90532,                0.46973,                 0.3387,                0.89293,             0.00045069,             0.00045069,             0.00045069
                    151,                0.65463,                0.50646,                  1.035,                0.99097,                0.99377,                0.99465,                 0.9164,                0.44016,                  0.325,                0.88454,             0.00044893,             0.00044893,             0.00044893
                    152,                0.55984,                 0.3937,                0.92865,                0.99093,                0.99377,                0.99319,                   0.91,                0.45831,                0.33089,                0.88919,             0.00044716,             0.00044716,             0.00044716
                    153,                0.65862,                0.49535,                  1.016,                  0.988,                0.99466,                0.99468,                0.90966,                0.46983,                0.33501,                0.90098,             0.00044539,             0.00044539,             0.00044539
                    154,                0.61115,                0.47359,                 1.0071,                0.99217,                0.99466,                0.99474,                0.91817,                0.45133,                0.32153,                0.89401,             0.00044363,             0.00044363,             0.00044363
                    155,                0.60746,                0.51262,                 1.0346,                0.99205,                0.99453,                0.99467,                0.90958,                0.46982,                0.33533,                0.89488,             0.00044186,             0.00044186,             0.00044186
                    156,                0.54315,                0.48194,                 0.9729,                0.99018,                0.99555,                 0.9947,                0.91773,                0.45556,                0.33401,                0.89104,             0.00044009,             0.00044009,             0.00044009
                    157,                0.56726,                0.43253,                0.93867,                0.99034,                0.99377,                0.99273,                0.91425,                0.45563,                0.33385,                0.89008,             0.00043832,             0.00043832,             0.00043832
